Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
10,0.132559595498523,21.2133819686037,33.1018811867008,2886.71731464892,313.282685351084,99838812.6980653,156265.628785851,34585.5869542279,498.800719263273,-493.675547115743,666.261509817683,395.526227735403,-1.59424508479734,1.02780759334564E-06,964.953385932296,1769.24954132147,1145.4442605299,7.70943648365619,0.005,0.005,0.99800005806163,0.00199994193837028,0.998052807913534,0.001947192086466,0.998052532034636,0.00194746796536386,0.00201588,0.00201588,0.00201588,-4.4980539304367E-11,2.70217775381098E-11,154.9706
11,0.132761414654419,21.2189209798111,34.0695567569741,2887.13400653394,312.865993466059,99843614.3594454,151463.963596465,34582.2584381213,484.11769498655,-493.55669821023,687.315846539964,395.578071954433,-1.33379482779652,1.05814387400945E-06,964.669502761839,1762.40932248041,1237.61955546555,7.71073473373319,0.005,0.005,0.998000060584331,0.00199993941566957,0.998052817231717,0.00194718276828263,0.998052513980058,0.00194748601994245,0.00201588,0.00201588,0.00201588,-3.76357823797839E-11,1.0921416663291E-11,141.0101
12,0.132956494040336,21.2242692878145,34.9239477108802,2887.51741388165,312.482586118348,99847589.9960252,147488.323187521,34579.0434080193,471.988935510352,-493.441899477748,705.854225692536,395.628075858761,-1.10434349439624,1.06364488601685E-06,964.408574286695,1756.25008478445,1318.87509705867,7.71192972947085,0.005,0.005,0.998000062672163,0.00199993732783752,0.998052825885004,0.00194717411499598,0.998052496211739,0.0019475037882615,0.00201588,0.00201588,0.00201588,-1.67079837204178E-11,5.29601467300773E-12,164.1046
13,0.133145842474336,21.2294551049963,35.6648457547322,2887.87215358655,312.127846413453,99850851.027826,144227.287475969,34575.9250124067,462.077604203637,-493.330549418462,721.893592290403,395.676508569511,-0.90584216689484,1.08631120787727E-06,964.167899601043,1750.8187957341,1389.20351781208,7.71303575704964,0.005,0.005,0.998000064384019,0.00199993561598155,0.998052833735386,0.00194716626461397,0.998052478682216,0.00194752131778445,0.00201588,0.00201588,0.00201588,-1.94526403149088E-11,2.18973177761135E-12,157.6189
14,0.13333039272709,21.234504432432,36.2972371101924,2888.2025880983,311.7974119017,99853503.7461222,141574.565495188,34572.8877044839,454.059463263993,-493.22209308368,735.557969481675,395.723617301743,-0.736866193372342,1.02351109186808E-06,963.945032875381,1746.11950734716,1449.09415910715,7.71406633581141,0.005,0.005,0.998000065776002,0.00199993422399845,0.998052840712873,0.00194715928712746,0.998052461349578,0.00194753865042185,0.00201588,0.00201588,0.00201588,-1.08126067798756E-11,3.31975439825765E-12,116.7552
15,0.133510979285301,21.2394404710972,36.8297437750422,2888.51269501594,311.487304984058,99855645.8537223,139432.454238125,34569.9176001618,447.634468586964,-493.116034862107,747.045398255003,395.769622065319,-0.59502988891883,1.01582043700748E-06,963.738149828058,1742.12130592731,1499.3831872226,7.71503380677097,0.005,0.005,0.998000066899626,0.00199993310037473,0.998052846804859,0.0019471531951412,0.998052444177882,0.00194755582211855,0.00201588,0.00201588,0.00201588,-1.70123060364668E-11,7.00979514314196E-12,154.4902
16,0.133688329414717,21.2442833973823,37.2731036680494,2888.80599839607,311.194001603925,99857364.5065563,137713.792788346,34567.0026169979,442.533570951094,-493.011943444963,756.595954885846,395.814713767959,-0.477403564995362,2.39327963855531E-06,963.539928427231,1738.77438835251,1541.10776394003,7.7159491138297,0.005,0.005,0.998000067800787,0.00199993219921374,0.998052852042267,0.00194714795773282,0.998052427136964,0.00194757286303612,0.00201588,0.00201588,0.00201588,-1.62843613050775E-08,6.42133014643354E-12,139.2853
17,0.133863063130019,21.2490503808958,37.6388702823137,2889.08554596451,310.914454035486,99858735.5195472,136342.776284393,34564.1324671159,438.521832982496,-492.909451577624,764.46454435557,395.859054564057,-0.380836941926844,9.75835654470656E-07,963.351844661871,1736.00658681833,1575.38147994951,7.71682172869505,0.005,0.005,0.998000068519423,0.00199993148057744,0.99805285648525,0.0019471435147495,0.998052410202036,0.0019475897979638,0.00201588,0.00201588,0.00201588,-5.98300521621269E-12,2.11588640079529E-12,149.4558
18,0.134035700209248,21.2537557926054,37.9384586769334,2889.35392275234,310.646077247665,99859823.4979926,135254.794384126,34561.2985351647,435.398365826759,-492.808251705957,770.901080178164,395.902779955406,-0.302216234840453,9.59680312209659E-07,963.172068751205,1733.74343013359,1603.30312569145,7.71765969007137,0.005,0.005,0.998000069089505,0.00199993091049541,0.998052860210649,0.00194713978935098,0.998052393352892,0.00194760664710809,0.00201588,0.00201588,0.00201588,-5.20902911225917E-12,6.68828303175681E-12,124.5666
19,0.134206670547804,21.2584115016206,38.1825263183563,2889.61328845291,310.386711547086,99860682.6314308,134395.65754478,34558.4937024206,432.994237655668,-492.70808969953,776.137743640745,395.946001691642,-0.238648177285989,9.44754315747155E-07,962.999051202595,1731.91105614573,1625.89761130008,7.71846971751385,0.005,0.005,0.998000069539523,0.00199993046047737,0.998052863302334,0.00194713669766605,0.998052376573275,0.00194762342672517,0.00201588,0.00201588,0.00201588,-2.57401418392113E-12,1.89997424314769E-12,154.4507
20,0.134376325905837,21.2630272074097,38.3806271446538,2889.86542504555,310.134574954454,99861357.7773899,133720.511862191,34555.7121490583,431.169313778799,-492.608757794561,780.381985180469,395.988810974704,-0.187540544188685,-7.68030683199565E-08,962.831501346096,1730.44033222326,1644.08307271029,7.71925735790682,0.005,0.005,0.998000069893047,0.00199993010695364,0.99805286584423,0.00194713415576968,0.998052359850187,0.00194764014981262,0.00201588,0.00201588,0.00201588,-1.2249936580914E-08,2.42752532001208E-13,102.9867
21,0.134544951692264,21.2676107706822,38.5410695907937,2890.11178757085,309.888212429152,99861885.653294,133192.632576775,34552.949156762,429.808644648677,-492.510087548594,783.813792695772,396.031281628051,-0.146632195574542,9.39261582162645E-07,962.668360334079,1729.26917460636,1658.65750147608,7.72002714227433,0.005,0.005,0.998000070169366,0.00199992983063396,0.998052867915707,0.00194713208429332,0.998052343173285,0.00194765682671504,0.00201588,0.00201588,0.00201588,-6.14283034714609E-12,8.93386925552901E-09,112.3053
22,0.134712777883915,21.272168518608,38.6709218486045,2890.35355565193,309.646444348075,99862296.0960786,132782.186349413,34550.2009263896,428.818702016652,-492.411943332116,786.586030886271,396.07347300671,-0.114011884617309,9.56319272518158E-07,962.508773791085,1728.34351901365,1670.29945072353,7.72078274533077,0.005,0.005,0.998000070384144,0.00199992961585658,0.99805286958917,0.00194713041083047,0.998052326534376,0.00194767346562398,0.00201588,0.00201588,0.00201588,-9.14283644913255E-09,4.59655694860348E-09,116.544
23,0.134879989158894,21.2767055268599,38.7760919675181,2890.59167971709,309.408320282908,99862613.176696,132465.10685858,34547.4644092485,428.123932599679,-492.314216305756,788.826317933358,396.115432674838,-0.0880779492855072,-3.12945081128014E-07,962.352068096777,1727.61731352476,1679.57586779604,7.72152712881383,0.005,0.005,0.998000070550013,0.00199992944998774,0.998052870928828,0.00194712907117171,0.99805230992696,0.00194769007304014,0.00201588,0.00201588,0.00201588,-8.23047818421129E-09,2.33059253025463E-09,113.8604
24,0.135046732536387,21.2812258324076,38.8614487260472,2890.82691985389,309.173080146114,99862856.178729,132222.097871006,34544.7371798297,427.663682130794,-492.216819877477,790.639728069012,396.157198427194,-0.0675005647208956,1.93182792928484E-06,962.197742716528,1727.05200058709,1686.95380282652,7.72226266205399,0.005,0.005,0.998000070677089,0.00199992932291131,0.998052871990329,0.00194712800967131,0.998052293345934,0.00194770665406628,0.00201588,0.00201588,0.00201588,-3.08470811015239E-10,1.16924320152225E-09,101.867
25,0.135213125584769,21.2857326604844,38.9309716068675,2891.05988466232,308.940115337677,99863040.5506028,132037.722087969,34542.0172997443,427.389372673889,-492.11968484529,792.112084981326,396.198800429521,-0.0512144093753563,1.08591384357876E-06,962.045528929688,1726.61566647275,1692.81487583416,7.72299124275817,0.005,0.005,0.998000070773474,0.00199992922652609,0.998052872821445,0.00194712717855499,0.998052276787241,0.00194772321275923,0.00201588,0.00201588,0.00201588,-6.53443901022844E-09,6.22482913761313E-10,117.8132
26,0.135379261133257,21.2902285556921,38.9878772487609,2891.29105683161,308.708943168385,99863178.5649533,131899.706152392,34539.3032392896,427.262342317201,-492.022756597512,793.312725264656,396.240262462684,-0.0383373195719388,4.40308617220985E-07,961.896702988685,1726.28082243548,1697.46745843737,7.72371437645427,0.005,0.005,0.998000070845602,0.00199992915439854,0.998052873462417,0.00194712653758341,0.998052260247722,0.00194773975227845,0.00201588,0.00201588,0.00201588,-1.05608125087194E-08,3.62511698657349E-10,109.1489
27,0.135545213319097,21.2947155484826,39.0347651717906,2891.5208214752,308.479178524798,99863280.010484,131798.260917984,34536.5937775041,427.251724243646,-491.92599154467,794.297661297711,396.28160348557,-0.028179314095113,-8.23123587502374E-08,961.745348564987,1726.03175488976,1701.16069286363,7.72443326469391,0.005,0.005,0.998000070898601,0.00199992910139908,0.998052873947128,0.00194712605287245,0.998052243724852,0.00194775627514845,0.00201588,0.00201588,0.00201588,-1.02703040684209E-08,1.6838829275645E-10,152.86
28,0.135711040490123,21.2991952358122,39.0737090712418,2891.74948233368,308.250517666322,99863352.6136465,131725.655165818,34533.8879538955,427.33311905873,-491.829355396393,795.111562520441,396.322838399368,-0.0201675451298555,7.19357695844438E-07,961.594848760767,1725.84811498444,1704.09326962409,7.7251488554137,0.005,0.005,0.99800007093652,0.00199992906348015,0.998052874303586,0.00194712569641435,0.998052227216658,0.0019477727833422,0.00201588,0.00201588,0.00201588,-2.57887112893772E-10,1.13362914229581E-10,167.1452
29,0.13587678879147,21.3036688798232,39.1063650125799,2891.97728012892,308.022719871082,99863402.5024969,131675.763406529,34531.1850091869,427.487178418655,-491.732821046021,795.790094367169,396.363978973311,-0.0138580140181714,8.08007187313504E-07,961.445023819124,1725.71636575694,1706.42382620264,7.72586190010539,0.005,0.005,0.998000070962568,0.00199992903743264,0.998052874555001,0.00194712544499874,0.998052210721591,0.00194778927840937,0.00201588,0.00201588,0.00201588,-2.32846144133018E-10,7.16003612963568E-11,131.4141
30,0.136042494671726,21.3081374768787,39.134049435792,2892.20440494236,307.795595057638,99863434.5153531,131643.746354753,34528.48434388,427.698604101534,-491.636367091308,796.361603343361,396.405034493165,-0.00889246005151007,1.16544051302804E-06,961.295732985877,1725.62569292302,1708.27843496357,7.72657299235446,0.005,0.005,0.998000070979276,0.00199992902072368,0.998052874720439,0.00194712527956076,0.998052194238426,0.00194780576157416,0.00201588,0.00201588,0.00201588,-1.93042069060516E-09,4.10778221362508E-11,143.6855
31,0.136208186935782,21.3126018140038,39.1578079008852,2892.43100711404,307.568992885957,99863452.4799286,131625.778994185,34525.7854843593,427.955294710056,-491.539976624337,796.848600416526,396.44601229024,-0.00499015986919403,7.736227578587E-07,961.146867372457,1725.56749645475,1709.75720293306,7.72728260179931,0.005,0.005,0.99800007098865,0.00199992901135012,0.998052874815561,0.00194712518443891,0.998052177766198,0.00194782223380176,0.00201588,0.00201588,0.00201588,-5.9798725851936E-10,3.50771608304435E-11,108.2469
32,0.13637388824446,21.3170625101632,39.1784675817203,2892.65720496876,307.342795031245,99863459.4090605,131618.846596739,34523.0880581092,428.247704922962,-491.44363634674,797.268893095798,396.48691812886,-0.00192475884738896,9.07112326886919E-07,960.998343928315,1725.5349421467,1710.9393087629,7.72799109819734,0.005,0.005,0.998000070992264,0.00199992900773578,0.998052874853124,0.00194712514687579,0.998052161304149,0.00194783869585112,0.00201588,0.00201588,0.00201588,-3.60846326919674E-10,7.35575019885067E-12,105.5215
33,0.136539616488222,21.3215200539118,39.1966833934177,2892.88309198638,307.116908013623,99863457.6833077,131620.569222616,34520.3917710816,428.568293663524,-491.347335761679,797.636579575225,396.527756558074,0.000479375769694646,8.68580407566494E-07,960.850101699286,1725.52261838595,1711.88742810777,7.72869877378194,0.005,0.005,0.998000070991365,0.00199992900863567,0.998052874843553,0.00194712515644726,0.998052144851679,0.00194785514832119,0.00201588,0.00201588,0.00201588,-1.16957534405839E-10,1.04890395743603E-11,139.5379
34,0.136705385756856,21.3259748300264,39.2129726276132,2893.10874181085,306.891258189147,99863449.1779781,131629.071318456,34517.6963916924,428.911113647066,-491.251066602521,797.962794969005,396.568531161113,0.00236259156217178,8.98270971245236E-07,960.702099167014,1725.52623387794,1712.65105433709,7.72940585887563,0.005,0.005,0.998000070986931,0.00199992901306938,0.998052874795321,0.00194712520467884,0.998052128408315,0.00194787159168449,0.00201588,0.00201588,0.00201588,-3.74797838650011E-12,1.15480872788489E-11,135.4163
35,0.136871207144458,21.330427141549,39.2277436438186,2893.3342124683,306.665787531702,99863435.3707064,131642.874882378,34515.0017375674,429.271474793286,-491.154822359625,798.256329288053,396.609244761117,0.00383535325527191,1.02994342645009E-06,960.554314546171,1725.5423885383,1713.26924957743,7.73011253504485,0.005,0.005,0.998000070979736,0.00199992902026465,0.998052874715313,0.00194712528468685,0.998052111973686,0.00194788802631398,0.00201588,0.00201588,0.00201588,-6.74519552876028E-10,1.13299283467527E-11,112.433
36,0.137037089401833,21.3348772276352,39.241318940694,2893.55954977621,306.440450223795,99863417.4283155,131660.814231623,34512.3076648066,429.645675482692,-491.058597897048,798.524124258725,396.64989958756,0.00498399746086862,8.44895839691162E-07,960.406750815627,1725.56837919668,1713.7728557957,7.73081894573584,0.005,0.005,0.998000070970388,0.00199992902961187,0.99805287460913,0.0019471253908698,0.998052095547495,0.00194790445250465,0.00201588,0.00201588,0.00201588,-1.20081934331369E-09,1.68664039082305E-12,128.5894
37,0.137203039420198,21.3393252768007,39.2539524157136,2893.78478976181,306.215210238187,99863396.2674234,131681.972595723,34509.6140600156,430.03080249768,-490.962389168042,798.771644936738,396.690497399997,0.00587802558309502,7.02221360471514E-07,960.259455033383,1725.60202905542,1714.18614855838,7.73152520381728,0.005,0.005,0.998000070959368,0.00199992904063232,0.998052874481299,0.00194712551870095,0.998052079129508,0.00194792087049171,0.00201588,0.00201588,0.00201588,-6.67143818511204E-10,5.69504555573762E-12,114.1893
38,0.137369062576051,21.3437714363557,39.2658436515438,2894.00996066004,305.990039339961,99863372.6071384,131705.629867623,34506.9208346341,430.42456594901,-490.866193012568,799.003187273477,396.73103957593,0.00657230138778687,8.36969249778324E-07,960.112606734256,1725.64149091839,1714.52820611325,7.73223139781399,0.005,0.005,0.99800007094705,0.00199992905295055,0.99805287433547,0.00194712566453006,0.998052062719542,0.0019479372804585,0.00201588,0.00201588,0.00201588,-1.59017235437824E-10,2.40722221555984E-12,155.4095
39,0.137535163035541,21.3482158207368,39.2771472772535,2894.23508436224,305.764915637764,99863347.0046687,131731.22843175,34504.2279199218,430.82519182093,-490.770006978285,799.222079610049,396.771527188646,0.00711179715477758,1.08489973677529E-06,959.967635923252,1725.68410669824,1714.81380637423,7.73293759642582,0.005,0.005,0.998000070933724,0.00199992906627574,0.998052874174541,0.00194712582545853,0.998052046317451,0.00194795368254936,0.00201588,0.00201588,0.00201588,-1.05077517911394E-11,7.50135583538817E-13,158.2745
40,0.137701344370136,21.3526585281022,39.28799570774,2894.46017965733,305.539820342673,99863319.9382186,131758.290988138,34501.535256927,431.231159461854,-490.673828962343,799.43117223651,396.811961159564,0.00751845834569799,1.08157181077533E-06,959.819259482911,1725.7337969154,1715.05560210802,7.7336438586768,0.005,0.005,0.998000070919642,0.00199992908035845,0.998052874001111,0.0019471259988889,0.998052029923111,0.0019479700768885,0.00201588,0.00201588,0.00201588,-1.29172625659698E-09,2.06544643614158E-12,147.7007
41,0.137867609185217,21.3570996304682,39.2984864844274,2894.6852603584,305.314739641603,99863291.7597662,131786.466002295,34498.8428024821,431.641348717702,-490.577657425484,799.632564776236,396.852342169038,0.007827347897821,9.55073369873895E-07,959.670902284444,1725.78648087958,1715.2629086021,7.7343502280248,0.005,0.005,0.998000070904985,0.00199992909501511,0.998052873817127,0.0019471261828726,0.998052013536432,0.00194798646356786,0.00201588,0.00201588,0.00201588,-1.17296982974418E-10,1.10152988953784E-11,149.9435
42,0.138033959538631,21.36153918501,39.3086964298808,2894.91033736501,305.08966263499,99863262.7465102,131815.476644751,34496.1505223706,432.054876937787,-490.481491148106,799.827910899367,396.892670760435,0.00805923778563738,7.25992851787143E-07,959.522559947589,1725.84151738416,1715.4430622441,7.73505673881899,0.005,0.005,0.998000070889899,0.00199992911010124,0.99805287362417,0.00194712637582987,0.998051997157338,0.00194800284266253,0.00201588,0.00201588,0.00201588,-2.15951694330296E-09,2.82674835917956E-12,143.1615
43,0.138200397047407,21.3659772369514,39.318685873363,2895.13541922982,304.864580770184,99863233.1154268,131845.105531279,34493.4583895883,432.471050583168,-490.385329168096,800.018509269797,396.932947366665,0.00823085647904211,6.10223246945275E-07,959.374230777572,1725.89839973977,1715.60182281821,7.73576341806912,0.005,0.005,0.998000070874496,0.00199992912550378,0.998052873423512,0.00194712657648782,0.998051980785766,0.00194801921423395,0.00201588,0.00201588,0.00201588,-1.99536166334957E-09,4.90213808447652E-12,131.6195
44,0.138366922930805,21.3704138207728,39.3285019588465,2895.36051254095,304.639487459046,99863203.0344052,131875.182776184,34490.7663836189,432.889327237701,-490.28917075505,800.205374748464,396.973172321819,0.00835583933525615,1.0490831401613E-06,959.225915777412,1725.95672782604,1715.7436902288,7.73647028663867,0.005,0.005,0.998000070858865,0.00199992914113527,0.998052873216167,0.00194712678383315,0.998051964421671,0.00194803557832891,0.00201588,0.00201588,0.00201588,-1.70018798566167E-10,2.62644625529548E-12,131.8855
45,0.138533538252772,21.3748489667067,39.3381827983495,2895.58562285442,304.414377145583,99863172.643046,131905.570999094,34488.0744865015,433.309268228194,-490.193015269785,800.389327782797,397.013345920379,0.00844204423328241,8.71200528409746E-07,959.077618983794,1726.01618590937,1715.87230135489,7.73717736216704,0.005,0.005,0.998000070843077,0.00199992915692307,0.99805287300301,0.00194712699699019,0.998051948065007,0.00194805193499286,0.00201588,0.00201588,0.00201588,-2.94582592664311E-09,3.96608488611361E-12,139.2964
46,0.138700243737023,21.3792826958381,39.3477577862246,2895.81075427757,304.189245722433,99863142.0469423,131936.164199457,34485.3826858087,433.730534707485,-490.096862270736,800.571001180403,397.053468373061,0.00849891768147548,8.06471539868249E-07,958.929347844791,1726.07651479742,1715.99045993381,7.73788465775751,0.005,0.005,0.998000070827188,0.00199992917281222,0.998052872784725,0.00194712721527546,0.998051931715745,0.00194806828425471,0.00201588,0.00201588,0.00201588,-1.94213425028258E-09,2.89207975555203E-12,147.301
47,0.138867039951724,21.3837150250482,39.357249685563,2896.03590996837,303.964090031629,99863111.3262462,131966.880278335,34482.690971652,434.15286412485,-490.000711406988,800.750884999695,397.093539851874,0.00853352670040395,1.28256777922312E-06,958.781115203987,1726.13750793927,1716.10033689555,7.73859218354125,0.005,0.005,0.998000070811239,0.00199992918876107,0.998052872561848,0.00194712743815205,0.998051915373859,0.00194808462614073,0.00201588,0.00201588,0.00201588,-3.77409824919573E-09,3.24328841978766E-13,169.7664
48,0.139033927402902,21.3881459695168,39.3666776319091,2896.26109277653,303.738907223467,99863080.5533983,131997.650137071,34479.9993351647,434.576035528952,-489.904562364132,800.929391219948,397.133560512949,0.00854801331129339,8.30329954624176E-07,958.632942425496,1726.1989946894,1716.20375672096,7.73929994868947,0.005,0.005,0.998000070795268,0.00199992920473196,0.998052872334889,0.00194712766511109,0.998051899039325,0.00194810096067491,0.00201588,0.00201588,0.00201588,-1.11538688544223E-09,1.71956862555986E-12,137.3
49,0.13920090648082,21.3925755413022,39.3760557735148,2896.48630476718,303.513695232823,99863049.7792147,132028.422684508,34477.3077693671,434.999885534753,-489.808414895123,801.106824448712,397.17353048374,0.00854838433365027,4.54489555623796E-07,958.484866898738,1726.26081340115,1716.30206712177,7.74000795991481,0.005,0.005,0.998000070779302,0.00199992922069853,0.99805287210422,0.00194712789577985,0.99805188271212,0.00194811728788052,0.00201588,0.00201588,0.00201588,-9.34517482137567E-10,2.64862269300472E-12,148.285
50,0.139367977373725,21.3970037470738,39.385394351238,2896.71154722958,303.288452770421,99863019.0372014,132059.160900764,34474.6162705467,435.424295565674,-489.71226886962,801.283405183364,397.213449842784,0.00853944813211759,1.05472902456919E-06,958.336964849263,1726.3227991097,1716.39624360797,7.7407162214961,0.005,0.005,0.998000070763357,0.00199992923664339,0.998052871870101,0.00194712812989924,0.99805186639223,0.00194813360776984,0.00201588,0.00201588,0.00201588,-1.42726262319854E-09,1.63351610295741E-12,116.616
51,0.13953514033308,21.4014305951482,39.3947024502998,2896.93682159516,303.063178404845,99862988.3628323,132089.831880428,34471.9248339852,435.84916048091,-489.616124121344,801.459329040339,397.25331868314,0.00852065809071064,9.41517452398936E-07,958.18944860749,1726.38468541283,1716.48715171897,7.74142473816325,0.005,0.005,0.998000070747452,0.00199992925254816,0.998052871632817,0.00194712836718304,0.99805185007964,0.00194814992036018,0.00201588,0.00201588,0.00201588,-1.01458920228114E-09,1.40756752003627E-12,137.1666
