Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
387,0.15,21.6713234949197,27.6388725315609,432.784300201516,67.2156997984841,14847262.5008485,46826.4491320493,34306.3796305346,696.659400592975,-483.697143647539,541.185041754551,399.614527164576,0.65649794133794,0.64372428110335,483.423810749667,189.807894593648,96.5701798261212,7.58193064629733,0.005,0.005,0.997997545169281,0.00200245483071927,0.998048551789449,0.00195144821055066,0.99804839910292,0.00195160089707966,0.00201588,0.00201588,0.00201588,-3.57197855794104E-10,4.26305669782482E-13,16.6015
388,0.15,21.6713234958276,27.6398790855462,432.715411218485,67.284588781515,14844899.1692995,46872.4296038795,34306.3796306623,696.62950242711,-483.697132208069,541.207889171651,399.614538383914,0.656480985822984,0.643708632536646,483.35432310834,189.875190748553,96.6246639557007,7.58065430589799,0.005,0.005,0.99799753707451,0.00200246292549009,0.998048544074541,0.00195145592545848,0.998048391213324,0.00195160878667616,0.00201588,0.00201588,0.00201588,-3.77100008481137E-10,2.49647636400921E-13,13.1809
389,0.15,21.6713234967403,27.6408854084825,432.64652401432,67.3534759856801,14842535.8987756,46918.4053712886,34306.3796307869,696.599613971874,-483.697120766923,541.23073114792,399.614549604916,0.656464034414126,0.643692987912024,483.284864711472,189.942457945136,96.679122814,7.57937850199866,0.005,0.005,0.997997528978627,0.00200247102137324,0.998048536358591,0.00195146364140894,0.998048383322643,0.00195161667735676,0.00201588,0.00201588,0.00201588,-3.69866365985312E-10,1.90711895468906E-13,18.6509
390,0.15,21.671323497648,27.6418915007096,432.577638588394,67.4223614116064,14840172.6892581,46964.3764360367,34306.3796309149,696.569735214763,-483.697109324319,541.253567691243,399.614560827327,0.656447088192217,0.643677347984372,483.215435510907,190.009696230416,96.7335564344468,7.57810323371191,0.005,0.005,0.997997520881631,0.00200247911836907,0.998048528641598,0.00195147135840246,0.998048375430878,0.00195162456912189,0.00201588,0.00201588,0.00201588,-3.74615783991681E-10,1.06982723345829E-12,12.1016
391,0.15,21.6713234985604,27.6428973632484,432.508754940402,67.4912450595977,14837809.5407338,47010.3427982904,34306.3796310399,696.539866123054,-483.697097880041,541.276398824962,399.614572051399,0.65643014563558,0.643661711675943,483.146035458366,190.076905651904,96.787964861262,7.57682850015854,0.005,0.005,0.997997512783522,0.00200248721647803,0.998048520923561,0.00195147907643945,0.998048367538028,0.00195163246197191,0.00201588,0.00201588,0.00201588,-3.68960907746694E-10,2.00571018316095E-12,17.6811
392,0.15,21.6713234994724,27.6439029965293,432.439873069786,67.5601269302137,14835446.453185,47056.3044595709,34306.3796311652,696.510006681571,-483.697086434202,541.299224559018,399.614583277,0.656413208010813,0.643646079877184,483.076664505988,190.144086256196,96.842348129095,7.57555430045688,0.005,0.005,0.9979975046843,0.00200249531570046,0.99804851320448,0.00195148679552033,0.998048359644093,0.00195164035590718,0.00201588,0.00201588,0.00201588,-3.63809315649615E-10,1.02377127367091E-13,20.2265
393,0.15,21.6713235003829,27.6449084012156,432.370992976072,67.6290070239282,14833083.4265957,47102.2614208678,34306.3796312917,696.480156868225,-483.697074986823,541.322044908638,399.614594504102,0.656396274809829,0.643630452227468,483.0073226058,190.211238090428,96.896706276374,7.57428063372911,0.005,0.005,0.997997496583964,0.00200250341603662,0.998048505484355,0.00195149451564549,0.998048351749072,0.00195164825092795,0.00201588,0.00201588,0.00201588,-3.6249801681887E-10,3.08279825490104E-12,23.2435
394,0.15,21.671323501295,27.6459135780994,432.302114658852,67.6978853411478,14830720.4609511,47148.2136828596,34306.3796314173,696.450316657118,-483.697063537844,541.344859891966,399.614605732785,0.656379345723738,0.643614828503794,482.938009710034,190.278361201369,96.9510393434304,7.57300749910088,0.005,0.005,0.997997488482513,0.00200251151748708,0.998048497763185,0.00195150223681535,0.998048343852965,0.00195165614703479,0.00201588,0.00201588,0.00201588,-3.61399034797348E-10,6.56800348506849E-13,23.7069
395,0.15,21.6713235022049,27.6469185277959,432.23323811763,67.7667618823696,14828357.5562351,47194.1612466369,34306.3796315442,696.420486027607,-483.697052087332,541.36766952314,399.614616962958,0.656362421105409,0.643599208945202,482.868725771102,190.345455635512,97.0053473677324,7.57173489569839,0.005,0.005,0.997997480379948,0.00200251962005209,0.99804849004097,0.00195150995903029,0.998048335955772,0.00195166404422793,0.00201588,0.00201588,0.00201588,-3.70725439692253E-10,6.70713989686681E-13,24.0049
396,0.15,21.6713235031171,27.6479232510474,432.164363352002,67.8356366479978,14825994.7124327,47240.1041129647,34306.3796316699,696.390664955291,-483.697040635199,541.390473819171,399.614628194729,0.656345500657335,0.643583593344212,482.799470741459,190.412521439441,97.0596303886606,7.57046282265182,0.005,0.005,0.997997472276268,0.00200252772373213,0.998048482317709,0.00195151768229072,0.998048328057492,0.00195167194250786,0.00201588,0.00201588,0.00201588,-3.7130324812038E-10,1.61681989428263E-12,22.7557
