Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
0,0.13,21.1426031031804,21.1426031031804,1350,150,46747822.5676437,124870.564242765,34628.0167167731,832.470428285099,-495.190379524723,394.858618666912,394.858618666912,0,0,0,0,0,34.6895318797686,0,0,0.998,0.002,0.998052737927303,0.00194726207269672,0.998052737927303,0.00194726207269672,0.00201588,0.00201588,0.00201588,0,0,0
1,0.13027844225758,21.1503508156406,21.4604257333305,1350.24992399945,149.750076000547,46750218.2071688,122474.905080661,34623.3814764412,817.862056245056,-495.024899198516,402.650528308516,394.932168646845,-0.665455423639052,5.45472320583132E-06,1556.61905867701,268.818979375688,3.68293853235581,34.6958443796552,0.005,0.005,0.998000002701131,0.00199999729886881,0.998052738438349,0.00194726156165099,0.998052711800548,0.00194728819945194,0.00201588,0.00201588,0.00201588,-4.60200462917141E-11,2.09837248669484E-09,85.9727
2,0.13055646764334,21.1580751020564,21.7886268622627,1350.49838816775,149.501611832247,46752576.8599987,120116.18970605,34618.7579856565,803.444111631588,-494.859835153354,410.615738562713,395.005382459679,-0.65518134161416,1.73735556503137E-05,1556.84401258617,268.244693414413,7.48942672180621,34.7021200075967,0.005,0.005,0.998000005358973,0.00199999464102675,0.99805273947343,0.00194726052656962,0.998052685726015,0.00194731427398475,0.00201588,0.00201588,0.00201588,-3.55305642929152E-11,1.74276304504818E-09,81.4145
3,0.130834030736853,21.1657748002483,22.1270671203541,1350.7453102143,149.254689785698,46754896.6723816,117796.249119632,34614.1469593285,789.229801011714,-494.695212944266,418.752875421119,395.078250063437,-0.644392328605884,3.56120657589701E-05,1557.0675158486,267.662596916071,11.4178229988799,34.7083566851236,0.005,0.005,0.998000007971495,0.00199999202850454,0.998052741044324,0.00194725895567599,0.998052659705954,0.00194734029404572,0.00201588,0.00201588,0.00201588,-3.26545159393214E-11,1.25855141797145E-09,81.7702
4,0.13111108712326,21.1734487827695,22.4755621434451,1350.99060977232,149.00939022768,46757175.8329272,115516.870853305,34609.5490928742,775.232156019165,-494.531057432147,427.059682352908,395.150761810562,-0.633100151533468,6.0478001832962E-05,1557.28948684827,267.072936073359,15.4659509555166,34.7145523823578,0.005,0.005,0.998000010536718,0.00199998946328158,0.998052743161396,0.00194725683860384,0.998052633742532,0.00194736625746805,0.00201588,0.00201588,0.00201588,-3.72334157141731E-11,9.09442495259252E-10,87.2341
5,0.131387594183742,21.1810959784402,22.8338811036744,1351.23420967501,148.76579032499,46759412.5991514,113279.783871628,34604.9650492476,761.463933503527,-494.36739232059,435.532954141489,395.22290864783,-0.621323951166123,8.90992995765474E-05,1557.5098458528,266.475996909375,19.6310816391711,34.7207051502451,0.005,0.005,0.998000013052744,0.00199998694725626,0.998052745833421,0.00194725416657867,0.998052607837781,0.00194739216221858,0.00201588,0.00201588,0.00201588,-3.59403647944478E-11,6.5390492815123E-10,80.2016
6,0.131663527093028,21.1887158133271,23.2017544592572,1351.47606071623,148.523939283772,46761605.7964381,111086.58655815,34600.3951943154,747.937248997322,-494.20423070819,444.16868590951,395.294686262135,-0.609221468543013,7.42367572254605E-09,1557.72851626192,265.872105104351,23.9100203636336,34.7268137459525,0.005,0.005,0.998000015518315,0.00199998448168533,0.998052749068154,0.0019472509318458,0.998052581992514,0.00194741800748576,0.00201588,0.00201588,0.00201588,-3.9515916273777E-11,4.67137483375523E-10,93.8701
7,0.131938836142949,21.196307031112,23.5788501808582,1351.71607573788,148.283924262116,46763753.492719,108938.886404409,34595.8403041047,734.664171767147,-494.041600338087,452.961496972541,395.366083959056,-0.596582300249073,1.07578933238983E-06,1557.9454487104,265.261591980188,28.2988383471133,34.7328759680693,0.005,0.005,0.998000017931325,0.00199998206867445,0.998052752870307,0.00194724712969244,0.998052556209242,0.00194744379075768,0.00201588,0.00201588,0.00201588,-3.10900595653189E-11,3.29986907384772E-10,93.1873
8,0.132213485930573,21.2038687762866,23.9647915166464,1351.95419029288,148.045809707118,46765854.2202196,106838.158814799,34591.3009153723,721.656080818221,-493.879520412528,461.905020921836,395.437094874888,-0.583535416825778,2.47338579760657E-08,1558.16055693256,264.644887389243,32.793070852309,34.7388901888112,0.005,0.005,0.998000020290196,0.00199997970980436,0.998052757242916,0.00194724275708359,0.9980525304895,0.00194746951050021,0.00201588,0.00201588,0.00201588,-3.66976812076058E-11,2.36460312169311E-10,95.9953
9,0.132487443201283,21.2114002571648,24.3591500764626,1352.19034389031,147.809656109687,46767906.5989136,104785.779982675,34586.7775274598,708.923779004772,-493.718008799074,470.991728054892,395.507712790352,-0.570105192783392,3.83601420455509E-08,1558.37377680334,264.022437712109,37.3876390456771,34.7448548803184,0.005,0.005,0.998000022593445,0.00199997740655479,0.998052762186691,0.00194723781330892,0.99805250483468,0.00194749516531978,0.00201588,0.00201588,0.00201588,-3.06286349075488E-11,1.72929696944865E-10,99.4817
10,0.132760677578956,21.2189007653924,24.7614454557368,1352.42448117884,147.575518821162,46769909.3613013,102783.017388018,34582.2705904691,696.477425314521,-493.55708160825,480.212904169805,395.57793230794,-0.556322885470258,5.74915773338742E-08,1558.58504809483,263.39473232388,42.076845298755,34.7507686445447,0.005,0.005,0.998000024839723,0.00199997516027696,0.998052767699888,0.00194723230011224,0.998052479245992,0.00194752075400848,0.00201588,0.00201588,0.00201588,-3.23889842607007E-11,1.16865977196127E-10,99.1479
11,0.133033161541359,21.2263696746334,25.1711446955261,1352.65655196501,147.343448034989,46771861.3537473,100831.024647281,34577.7805059248,684.326490196815,-493.396753217057,489.558629986641,395.647748833465,-0.542220123882095,8.18777415487501E-08,1558.79431563583,262.762302504247,46.8543667903191,34.7566302137201,0.005,0.005,0.998000027027807,0.00199997297219242,0.998052773778152,0.00194722622184755,0.998052453724462,0.00194754627553761,0.00201588,0.00201588,0.00201588,-3.18196455101772E-11,8.34371113603566E-11,100.2956
12,0.133304870501723,21.2338064421512,25.5876622501705,1352.88651139495,147.113488605047,46773761.541118,98930.8368662872,34573.3076257001,672.479714840325,-493.237036230406,499.0177762396,395.717158584351,-0.527829825205521,1.13958699835671E-07,1559.00152933761,262.125721755123,51.713255103438,34.7624384549399,0.005,0.005,0.998000029156612,0.00199997084338821,0.998052780414389,0.001947219585611,0.998052428270941,0.00194757172905854,0.00201588,0.00201588,0.00201588,-2.051916709587E-11,6.29330054669919E-11,97.6367
13,0.133575782858732,21.2412106095492,26.0103604563683,1353.11432008924,146.885679910758,46775609.01048,97083.3669593714,34568.8522514454,660.945076595319,-493.077941460593,508.578013630215,395.786158590499,-0.513185933875955,1.51379240883721E-07,1559.20664437873,261.485605469807,56.6459417881552,34.7681923735712,0.005,0.005,0.998000031225187,0.00199996877481311,0.998052787598647,0.0019472124013531,0.998052402886099,0.00194759711390118,0.00201588,0.00201588,0.00201588,-1.83914542927248E-11,4.53905597069182E-11,91.966
14,0.133845880020306,21.2485818027558,26.4385505906691,1353.33994423435,146.660055765649,46777402.97391,95289.4028148366,34564.4146344725,649.729759867957,-492.919477922952,518.225838864586,395.854746687498,-0.498323174998578,1.98483467102051E-07,1559.4096213444,260.842610186232,61.6442509221142,34.7738911155628,0.005,0.005,0.998000033232725,0.00199996676727479,0.998052795318032,0.00194720468196773,0.998052377570429,0.00194762242957098,0.00201588,0.00201588,0.00201588,-2.01668617722536E-11,3.31932005168986E-11,88.6263
15,0.134115146405847,21.2559197314851,26.8714946076206,1353.56335564298,146.436644357018,46779142.7706598,93549.6051530709,34559.9949759562,638.84013160663,-492.761652842928,527.946618049471,395.922921505893,-0.483276874963194,2.53305253055361E-07,1559.61042632338,260.197432340548,66.6994197619441,34.7795339689692,0.005,0.005,0.998000035178562,0.00199996482143782,0.998052803556647,0.00194719644335331,0.998052352324256,0.00194764767574433,0.00201588,0.00201588,0.00201588,-1.96595864794065E-11,2.43780802583741E-11,92.2023
