Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
182,0.142435695591656,21.4776469382632,26.6097247722027,3442.14588219904,357.854117800965,118497478.791009,246665.486668142,34425.466800758,689.290619831108,-487.956325742465,519.779960473089,397.933769735618,0.00870344842887587,2.0217965874407E-05,979.470414774649,281.265459329426,278.569718580098,15.6910308490762,0.003,0.003,0.998000030922939,0.00199996907706108,0.998052776479872,0.00194722352012844,0.998051531046192,0.00194846895380758,0.00201588,0.00201588,0.00201588,-5.98776291652826E-10,6.0435975598508E-13,78.6101
183,0.142502407712001,21.4793867894735,26.611563777097,3442.25128202586,357.74871797414,118497447.459891,246696.742753868,34424.4036101141,689.581067266608,-487.918339373028,519.803733113019,397.949168497378,0.00870308828022745,2.08422458834118E-05,979.497877522688,281.230599972696,278.541230663037,15.6916134882744,0.003,0.003,0.998000030909324,0.00199996909067619,0.998052776320885,0.00194722367911482,0.998051524643427,0.00194847535657279,0.00201588,0.00201588,0.00201588,-1.52210319835778E-09,3.07937923678645E-12,81.0938
184,0.142569134475251,21.4811264402846,26.6133988359907,3442.35668814654,357.643311853465,118497416.133627,246727.992845267,34423.3404230489,689.871681275442,-487.880352990179,519.827414213253,397.964559525024,0.00870173991140392,2.11589659253756E-05,979.525346611535,281.195739397026,278.512528783944,15.6921962331586,0.003,0.003,0.998000030895712,0.00199996910428751,0.998052776161151,0.00194722383884906,0.998051518241744,0.00194848175825628,0.00201588,0.00201588,0.00201588,-1.05521448191233E-10,1.37095915200209E-12,80.9088
185,0.142635875980103,21.482865893362,26.6152302503415,3442.46210095412,357.537899045884,118497384.820183,246759.233529496,34422.2772379513,690.162453233604,-487.84236653651,519.851010605337,397.979942843172,0.00869817898091343,2.0211140314738E-05,979.552822078064,281.160877342874,278.483629189628,15.6927790859477,0.003,0.003,0.998000030882108,0.00199996911789158,0.99805277600071,0.00194722399928967,0.998051511841135,0.0019484881588647,0.00201588,0.00201588,0.00201588,-8.78274694287308E-10,2.2884110370896E-12,86.4431
186,0.14270263217965,21.4846051475679,26.6170580470716,3442.56752024552,357.432479754475,118497353.515002,246790.464555032,34421.2140555346,690.45338220118,-487.804380037639,519.874522907274,397.995318442692,0.00869588353153732,2.05986615684297E-05,979.580304040771,281.126013373381,278.454533339353,15.693362045565,0.003,0.003,0.99800003086851,0.00199996913149037,0.998052775839541,0.00194722416045907,0.998051505441604,0.0019484945583961,0.00201588,0.00201588,0.00201588,-1.2709824630001E-09,4.3089069138235E-12,78.902
187,0.142769403099783,21.4863442036666,26.6188824665474,3442.67294623009,357.327053769909,118497322.223724,246821.683170676,34420.1508753497,690.744461038236,-487.766393477661,519.897956579874,398.010686331336,0.00869202162242598,2.01839415563477E-05,979.60779244154,281.091147520601,278.425254358914,15.6939451132141,0.003,0.003,0.998000030854919,0.00199996914508144,0.998052775677673,0.00194722432232726,0.998051499043149,0.00194850095685115,0.00201588,0.00201588,0.00201588,-7.77644124397828E-10,1.16123119117532E-13,85.5072
188,0.142836188710325,21.4880830609626,26.6207035592107,3442.77837877708,357.22162122292,118497290.943354,246852.888846081,34419.0876978394,691.035688156275,-487.72840687254,519.921312773063,398.02604650398,0.00868899188107914,2.07487121224403E-05,979.63528734703,281.056279468119,278.39579501271,15.6945282882184,0.003,0.003,0.998000030841334,0.00199996915866609,0.998052775515091,0.00194722448490871,0.998051492645771,0.00194850735422882,0.00201588,0.00201588,0.00201588,-4.07063096113962E-10,1.28874578235056E-12,82.34
189,0.142902989030526,21.4898217200435,26.6225214723429,3442.88381797017,357.116182029828,118497259.675575,246884.079927837,34418.0245226625,691.327059234791,-487.690420210229,519.944594829766,398.04139896676,0.00868549394110839,2.13045668270853E-05,979.662788720628,281.021409201277,278.366163355637,15.6951115710868,0.003,0.003,0.998000030827756,0.00199996917224359,0.998052775351806,0.00194722464819368,0.998051486249469,0.00194851375053084,0.00201588,0.00201588,0.00201588,-9.35198768859758E-10,3.18068398356772E-12,80.0405
190,0.142969804070776,21.4915601812736,26.6243363630976,3442.98926390043,357.010736099572,118497228.422797,246915.254631336,34416.9613496139,691.618569595258,-487.652433483541,519.967806320684,398.056743723971,0.00868132742328776,2.16875597834587E-05,979.69029658957,280.986536538806,278.336367917172,15.6956949623696,0.003,0.003,0.998000030814187,0.0019999691858129,0.998052775187832,0.0019472248121685,0.998051479854242,0.00194852014575774,0.00201588,0.00201588,0.00201588,-1.09662533971961E-09,2.2052068691387E-13,82.2638
191,0.143036633918363,21.4932984470016,26.6261485103951,3443.09471695552,356.905283044477,118497197.193455,246946.409767069,34415.8981772749,691.910211192629,-487.614446641929,519.990953570491,398.072080797152,0.00867481723427773,2.06128673421012E-05,979.717810984246,280.951661287035,278.306423714965,15.6962784642586,0.003,0.003,0.998000030800629,0.00199996919937035,0.998052775023212,0.00194722497678758,0.998051473460085,0.0019485265399149,0.00201588,0.00201588,0.00201588,-3.27023475007969E-10,4.71137465827222E-12,80.3478
