Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
10,0.136854625546831,21.3299820993874,36.1161804150263,90.40481413551,9.59518586448998,3120346.67076593,4499.47008433409,34515.2711236015,468.929955904846,-491.164434603211,731.049241667139,396.605186051799,-0.027018061822746,3.5900999015818E-06,217.878317170365,83.5511095821645,71.6387541760099,4.65612945137294,0.005,0.005,0.998000064338627,0.00199993566137286,0.998052954064474,0.00194704593552573,0.998052107147023,0.00194789285297732,0.00201588,0.00201588,0.00201588,-1.30204161047018E-11,4.17622751880175E-12,174.8252
11,0.137465117627525,21.3463420703362,36.6993310930982,90.432789859677,9.56721014032297,3120416.27242854,4429.85499737589,34505.363345203,463.0247410063,-490.810554738257,743.579964231941,396.754469840703,-0.0193337951691097,3.72898596752849E-06,217.931206172883,83.2484855332395,74.2923799024317,4.6578649019101,0.005,0.005,0.998000065498134,0.00199993450186585,0.998052968301536,0.0019470316984639,0.998052047932232,0.00194795206776813,0.00201588,0.00201588,0.00201588,-1.17375426438238E-11,5.47096466166617E-12,184.2115
12,0.138072147855163,21.3625578142543,37.1396073932415,90.4599832099736,9.54001679002636,3120465.30772051,4380.80613540515,34495.5326873913,459.203189242296,-490.459415934002,753.00883956334,396.901924834436,-0.0136209144357902,3.76944494847622E-06,217.981907381978,83.0045196922505,76.2526463670326,4.6595538230583,0.005,0.005,0.998000066314052,0.00199993368594829,0.99805297926364,0.00194702073636,0.998051988945671,0.00194801105432868,0.00201588,0.00201588,0.00201588,-1.42420762406422E-08,8.17324634711531E-12,151.6332
13,0.138677011654539,21.3786650402786,37.4691828370463,90.4866088096794,9.5133911903206,3120499.26852047,4346.83134734865,34485.7577222704,456.91712454454,-490.110253306652,760.03921299731,397.047886745875,-0.00943355554287943,3.88558397793935E-06,218.031011709005,82.8074335469995,77.6765370864742,4.6612094056538,0.005,0.005,0.998000066878487,0.00199993312151345,0.998052987460141,0.00194701253985863,0.998051930144543,0.00194806985545674,0.00201588,0.00201588,0.00201588,-6.29028818149616E-09,6.7655418040552E-13,137.5118
14,0.139280661646095,21.3946899222897,37.7151766232682,90.5128275139049,9.48717248609508,3120522.29847355,4323.78735627824,34476.0227272114,455.750895497623,-489.762505628595,765.261074602878,397.192600827328,-0.00639720919102223,3.89943960019284E-06,218.078974157846,82.6465407804571,78.6959985486129,4.66284155517562,0.005,0.005,0.998000067260813,0.00199993273918707,0.998052993404107,0.00194700659589326,0.998051871499304,0.00194812850069605,0.00201588,0.00201588,0.00201588,-2.23080037645924E-12,8.09215194048194E-12,139.6011
15,0.139883789696555,21.410651418459,37.8992226852415,90.5387578290374,9.46124217096262,3120537.4651171,4308.60651242477,34466.3163041131,455.395436938319,-489.415766049961,769.143704453956,397.336244235405,-0.00421295654093329,3.94452945329249E-06,218.126136870107,82.5128922102794,79.4160603653099,4.66445758289313,0.005,0.005,0.99800006751231,0.00199993248769023,0.998052997559248,0.00194700244075219,0.998051812989547,0.00194818701045329,0.00201588,0.00201588,0.00201588,-9.97033112147066E-09,4.06091270661628E-12,184.588
16,0.140486894683039,21.4265631692811,38.0379598554885,90.5644860898746,9.43551391012537,3120547.01064017,4299.04681491949,34456.6302462468,455.624023860124,-489.069741652495,772.047364949187,397.478944164138,-0.00265153418631396,3.93734300612575E-06,218.172752637398,82.3993789138921,79.917356901039,4.6660628253975,0.005,0.005,0.998000067670416,0.00199993232958371,0.99805300031908,0.00194699968092027,0.998051754601094,0.00194824539890647,0.00201588,0.00201588,0.00201588,-1.32099580700774E-08,6.88792842368445E-09,178.3769
17,0.141090333965554,21.4424349316712,38.1438643317083,90.5900746376943,9.40992536230571,3120552.55791984,4293.48521878536,34446.95868063,456.27197384415,-488.724222836365,774.241870109551,397.620791472621,-0.00154091101890016,3.9767961586929E-06,218.219006111227,82.3005493044433,80.2602553968534,4.66766114404679,0.005,0.005,0.998000067762194,0.00199993223780571,0.998053002003865,0.00194699799613492,0.998051696324043,0.00194830367595729,0.00201588,0.00201588,0.00201588,-1.1335534580524E-10,2.98869957964062E-09,197.5695
18,0.141694362735189,21.4582736687903,38.2261342113064,90.6155682703584,9.38443172964156,3120555.27495992,4290.75387226872,34437.2974150481,457.220425901335,-488.379060010381,775.925988888303,397.761850978786,-0.000754733357138725,3.97400852913658E-06,218.265030973341,82.2123243512599,80.4891987932186,4.66925531999943,0.005,0.005,0.998000067807096,0.00199993219290386,0.998053002867496,0.0019469971325036,0.998051638151422,0.00194836184857755,0.00201588,0.00201588,0.00201588,-1.85126145236302E-09,1.4283949380593E-09,178.3748
19,0.142299162556928,21.4740843376938,38.2914676721765,90.6409990300882,9.35900096991176,3120555.99797075,4290.01647793824,34427.6434655678,458.384018949267,-488.034146724707,777.244396964341,397.902168870946,-0.000200836341310706,3.99541717747019E-06,218.310923548803,82.1317015920148,80.6365082469881,4.67084734794551,0.005,0.005,0.998000067819031,0.00199993218096884,0.998053003107283,0.00194699689271698,0.998051580078284,0.00194841992171599,0.00201588,0.00201588,0.00201588,-5.88634439811467E-10,6.97097219024516E-10,181.671
20,0.142904862632857,21.4898704731064,38.3447046230514,90.6663898075975,9.33361019240253,3120555.32438924,4290.675671199,34417.9947057707,459.701614139786,-487.689407148108,778.301601213862,398.041778171926,0.000187105976898844,3.99673784462114E-06,218.356752944777,82.0564973501543,80.7255085578648,4.67243865766621,0.005,0.005,0.998000067807925,0.0019999321920754,0.998053002874785,0.00194699712521534,0.998051522101058,0.00194847789894208,0.00201588,0.00201588,0.00201588,-1.66615234101763E-09,3.81083603593669E-10,156.8355
21,0.143511554445937,21.5056345888284,38.3893216053549,90.6917569118715,9.30824308812852,3120553.67996934,4292.30568890971,34408.3496254427,461.129522324572,-487.344787452807,779.172656608453,398.180702489943,0.000456783305724255,4.00060826602081E-06,218.402568705194,81.9851353267921,80.7729333966188,4.67403027218168,0.005,0.005,0.998000067780841,0.00199993221915948,0.998053002285313,0.00194699771468658,0.998051464217162,0.00194853578283838,0.00201588,0.00201588,0.00201588,-5.08588495855725E-09,2.26547895433892E-10,145.091
22,0.1441193028089,21.5213784788815,38.427805892693,90.7171119560537,9.28288804394631,3120551.36759786,4294.60348183969,34398.7071492041,462.63656973008,-487.000249338793,779.911256205538,398.318958815819,0.000642325411059169,4.04959712694916E-06,218.448406286198,81.9164841966022,80.7907401958506,4.67562292399479,0.005,0.005,0.998000067742798,0.00199993225720215,0.998053001426047,0.00194699857395335,0.99805140642468,0.00194859357531971,0.00201588,0.00201588,0.00201588,-2.86924361843337E-09,1.50497671006767E-10,131.0443
23,0.144728153661955,21.5371034294156,38.4619356501923,90.7424632382289,9.25753676177115,3120548.60346782,4297.3530868687,34389.0665087563,464.20048847276,-486.655765472403,780.555784591272,398.45655948531,0.000767813897691667,4.03472299998005E-06,218.494291075545,81.8497350991068,80.7874668223986,4.67721714034139,0.005,0.005,0.998000067697374,0.00199993230262603,0.998053000363003,0.00194699963699678,0.998051348722171,0.00194865127782874,0.00201588,0.00201588,0.00201588,-3.51371937556034E-09,9.94675324196612E-11,141.6988
24,0.145338139065462,21.5528103546359,38.4929762513085,90.7678166436377,9.2321833563623,3120545.54086247,4300.401088405,34379.4271609948,465.805424611872,-486.311316562565,781.133557507715,398.593513439955,0.000850723708798695,4.05661541865104E-06,218.540241347014,81.784310055857,80.7691813296214,4.67881329887096,0.005,0.005,0.998000067647102,0.00199993235289841,0.998052999145732,0.00194700085426791,0.998051291108548,0.00194870889145211,0.00201588,0.00201588,0.00201588,-4.6510585588426E-09,6.45568176785485E-11,147.1004
25,0.145949281824431,21.5684999209239,38.5218304747528,90.7931763960347,9.20682360396526,3120542.28930213,4303.63809705419,34369.7887128709,467.440051224688,-485.966888677567,781.664064392335,398.729827361385,0.000903211206378829,4.04213710377614E-06,218.586270192058,81.7197979627535,80.7402073613382,4.68041167418957,0.005,0.005,0.998000067593788,0.00199993240621263,0.998052997811787,0.00194700218821245,0.998051233582932,0.00194876641706797,0.00201588,0.00201588,0.00201588,-5.27803023327284E-09,6.34955054471921E-11,150.2897
26,0.146561597863854,21.5841726112038,38.5491409775942,90.818545514554,9.181454485446,3120538.92681459,4306.98621098511,34360.1508825586,469.096287283495,-485.622471858451,782.161180231854,398.865506265324,0.00093402431669852,3.99266925847365E-06,218.632387125805,81.6559055485437,80.7036184388408,4.68201246612465,0.005,0.005,0.998000067538716,0.0019999324612839,0.998052996389607,0.00194700361039317,0.998051176144615,0.00194882385538508,0.00201588,0.00201588,0.00201588,-7.35628825094055E-10,3.9367730640245E-11,154.1439
27,0.147175097734362,21.5998287660386,38.5753618492569,90.8439261142725,9.15607388572748,3120535.50808413,4310.39031497404,34350.5134747127,470.768406717763,-485.278059235677,782.63470982032,399.000553883916,0.000949647350676565,4.06290934835043E-06,218.678599071071,81.5924240445147,80.6615831598262,4.6836158183012,0.005,0.005,0.998000067482787,0.00199993251721362,0.99805299490042,0.00194700509957961,0.998051118793037,0.00194888120696257,0.00201588,0.00201588,0.00201588,-8.15192361383304E-09,4.19769472332096E-11,151.1747
28,0.147789789002155,21.6154686464548,38.6008212622708,90.8693197669795,9.13068023302054,3120532.07341573,4313.81047956197,34340.8763421786,472.452256510018,-484.93364566139,783.091740051885,399.134973226655,0.0009540745556458,4.02883678260777E-06,218.72491100608,81.5292059587003,80.615666275613,4.68522184065365,0.005,0.005,0.998000067426659,0.00199993257334117,0.998052993361069,0.00194700663893139,0.998051061527703,0.00194893847229677,0.00201588,0.00201588,0.00201588,-7.164533257795E-09,3.55368838788696E-11,152.9791
29,0.148405676628976,21.6310924447382,38.6257492858408,90.8947275735905,9.10527242640951,3120528.65067038,4317.21861748463,34331.239379577,474.144914649966,-484.589227480461,783.537239918456,399.268766684931,0.000950762597559434,4.05761904807554E-06,218.771326738671,81.4661445798922,80.5669626008832,4.68683061382295,0.005,0.005,0.998000067370789,0.00199993262921129,0.998052991784159,0.00194700821584056,0.998051004348171,0.00194899565182937,0.00201588,0.00201588,0.00201588,-1.73560512634956E-09,2.92664274206025E-11,157.9484
30,0.149022763820686,21.6467003068664,38.6503119424103,90.9201503471404,9.07984965285955,3120525.26033303,4320.59435738716,34321.6025096595,475.844262027671,-484.244802043179,783.974795780959,399.401936233516,0.000941760372629182,4.05484409485426E-06,218.817849058953,81.4031650322541,80.5162605758558,4.68844220059674,0.005,0.005,0.99800006731551,0.00199993268449049,0.998052990179838,0.00194700982016227,0.998050947254051,0.00194905274594886,0.00201588,0.00201588,0.00201588,-1.08423805300678E-09,3.40938636887166E-11,138.0525
31,0.149641052535616,21.6622923460026,38.6746270125099,90.9455886764228,9.05441132357721,3120521.91696793,4323.92314741538,34311.9656751082,477.548787313883,-483.900367412346,784.40695237829,399.534483552445,0.000928712528483528,4.0486317852305E-06,218.864480140162,81.3402131800954,80.464118030557,4.69005664984908,0.005,0.005,0.998000067261057,0.00199993273894285,0.998052988556121,0.00194701144387875,0.998050890244984,0.00194910975501646,0.00201588,0.00201588,0.00201588,-3.66082843299628E-09,3.28818505883498E-11,158.8033
32,0.15,21.6713232121672,37.0794936503187,90.9453931951831,9.05460680481687,3120007.18104538,4535.76006410203,34306.3795914253,500.933962332754,-483.700696027015,749.785537964036,399.611043140717,0.142982200708551,0.0841386127399488,218.911221672252,81.2772505097073,72.7919570476962,4.69004423641136,0.005,0.005,0.998000058883116,0.00199994111688427,0.998052760961343,0.00194723903865744,0.998050849102681,0.00194915089731877,0.00201588,0.00201588,0.00201588,-3.87977844126317E-10,3.23690888232614E-11,135.9085
33,0.15,21.6713232143426,34.3711033948579,90.9107427970159,9.08925720298406,3118818.45136031,4945.32473269069,34306.3795917272,544.084584939143,-483.700668679694,690.764076174414,399.611069961808,0.330202690296832,0.216434726800071,218.903665297066,81.7737963990081,59.9973986180801,4.68784562417891,0.005,0.005,0.998000039531745,0.00199996046825489,0.998052360034145,0.00194763996585458,0.998050830241803,0.00194916975819695,0.00201588,0.00201588,0.00201588,-2.10257711152796E-09,1.77041255470703E-09,19.7271
34,0.15,21.6713232164239,32.7135910877972,90.8776218033711,9.12237819662886,3117682.19000605,5242.0234299681,34306.3795920152,574.633425295311,-483.700642529202,654.386993262522,399.611095609105,0.315628153961799,0.233211849162536,218.823317929417,82.6928438386497,52.2496442111082,4.68574730498183,0.005,0.005,0.998000021027287,0.00199997897271343,0.998052070843652,0.00194792915634839,0.99805081220637,0.00194918779362944,0.00201588,0.00201588,0.00201588,-1.93174027344031E-09,4.27907878597414E-10,25.8402
35,0.15,21.671323218448,31.6319317750046,90.8454302711836,9.15456972881637,3116577.81510859,5461.93217547255,34306.379592295,596.634504653967,-483.700617103062,630.518219403002,399.611120545989,0.30677080484922,0.245685042209095,218.746635728941,83.2824833950435,47.202669005412,4.68371089723699,0.005,0.005,0.998000003035395,0.00199999696460512,0.998051848769097,0.00194815123090254,0.998050794670513,0.00194920532948695,0.00201588,0.00201588,0.00201588,-1.82275878937659E-09,1.00762523931075E-10,28.356
36,0.15,21.6713232204351,30.8974495835733,90.8138471072914,9.18615289270863,3115494.31112428,5627.7974845506,34306.3795925692,612.639213638342,-483.700592148361,614.242824893885,399.611145020508,0.30097332897609,0.25489963200991,218.67221605668,83.691268802768,43.7859412016438,4.68171585834243,0.005,0.005,0.99799998537711,0.00200001462288993,0.998051671429061,0.00194832857093867,0.998050777459807,0.00194922254019341,0.00201588,0.00201588,0.00201588,-1.74862256369377E-09,2.2078549338959E-11,18.9439
37,0.15,21.6713232223971,30.3854059581631,90.7826784757193,9.21732152428071,3114425.02824274,5754.90823254942,34306.3795928397,624.357978333464,-483.700567512411,602.860425504213,399.611169182412,0.297023022648646,0.261714481537929,218.599308191807,83.9908100441994,41.4149456508633,4.67974978996464,0.005,0.005,0.99799996794438,0.00200003205561985,0.998051525981491,0.00194847401850872,0.998050760468938,0.00194923953106205,0.00201588,0.00201588,0.00201588,-1.69634098607694E-09,1.25763480162239E-11,23.4531
38,0.15,21.6713232243397,30.0219288987581,90.7518000286207,9.24819997137929,3113365.70053978,5853.89179033855,34306.379593109,632.976342256308,-483.700543097274,594.761161270365,399.611193127744,0.294257695267572,0.266762262548372,218.527459042394,84.2202259395132,39.7432134204445,4.67780474002024,0.005,0.005,0.997999950667873,0.00200004933212681,0.99805140435872,0.00194859564127961,0.998050743630332,0.00194925636966751,0.00201588,0.00201588,0.00201588,-1.67688093365641E-09,7.85092709986785E-12,22.7768
39,0.15,21.6713232262708,29.7606338307554,90.7211286095671,9.27887139043287,3112313.47521929,5932.29366652588,34306.3795933759,639.333537119877,-483.700518837354,588.928258242249,399.611216920851,0.29228481124789,0.270506512306941,218.456378002867,84.4027146492489,38.5529920579446,4.67587539115572,0.005,0.005,0.997999933501213,0.00200006649878757,0.998051301140011,0.00194869885998876,0.998050726898789,0.00194927310121099,0.00201588,0.00201588,0.00201588,-1.65244675369407E-09,5.77129130277902E-12,21.0074
40,0.15,21.6713232281922,29.5711213343854,90.6906069519253,9.30939304807471,3111266.38767056,5995.54746809179,34306.3795936423,644.032047753289,-483.700494687538,584.692017138632,399.611240605965,0.29085765242305,0.273287151988027,218.385870752759,84.5528608482234,37.7014301964647,4.67395808116982,0.005,0.005,0.997999916412451,0.00200008358754877,0.998051212490215,0.00194878750978526,0.99805071024317,0.00194928975682944,0.00201588,0.00201588,0.00201588,-1.63872271251032E-09,1.22208651407964E-12,21.3768
41,0.15,21.6713232301077,29.4328239315352,90.6601947742229,9.33980522577708,3110223.05598209,6047.60455922796,34306.3795939076,647.508637817957,-483.700470616037,581.597466648311,399.611264214272,0.289814357909296,0.275354054815964,218.315803458451,84.680234350149,37.0917767092523,4.67205023303312,0.005,0.005,0.997999899379111,0.00200010062088882,0.998051135584329,0.00194886441567071,0.998050693641569,0.00194930635843144,0.00201588,0.00201588,0.00201588,-1.63273987488454E-09,3.5878438495732E-12,26.6903
42,0.15,21.6713232320198,29.3314899540735,90.6298632991888,9.37013670081117,3109182.49290986,6091.35867831439,34306.3795941717,650.082157049754,-483.700446600136,579.328296997996,399.611287768056,0.289045297841205,0.27689137587272,218.246081943476,84.7913170977899,36.656916394148,4.67015000415067,0.005,0.005,0.997999882385129,0.00200011761487148,0.99805106827435,0.0019489317256498,0.998050677078326,0.00194932292167369,0.00201588,0.00201588,0.00201588,-1.6155724011019E-09,2.67871961322484E-12,23.4443
43,0.15,21.6713232339283,29.2570646324786,90.5995917301454,9.40040826985457,3108143.98499526,6128.94002552837,34306.3795944356,651.986578623695,-483.700422623453,577.660758027901,399.611311283373,0.288474420722729,0.278035157607713,218.17663887097,84.8906053625696,36.3494437910078,4.66825606097459,0.005,0.005,0.99799986541889,0.00200013458110985,0.998051008885701,0.00194899111429857,0.998050660542125,0.0019493394578749,0.00201588,0.00201588,0.00201588,-1.62006141068183E-09,2.39377476843296E-12,25.4466
44,0.15,21.6713232358342,29.2023567138733,90.5693649074683,9.43063509253167,3107107.01216646,6161.92286737423,34306.3795946995,653.394263155617,-483.700398674016,576.434492131177,399.611334771967,0.288048007999702,0.278886107487035,218.107425506983,84.9812745861355,36.1354136726443,4.66636742918517,0.005,0.005,0.997999848471927,0.00200015152807326,0.998050956086994,0.00194904391300569,0.99805064402471,0.0019493559752897,0.00201588,0.00201588,0.00201588,-1.61281038371089E-09,7.29603711409378E-09,21.0879
45,0.15,21.6713232377388,29.1621692771499,90.5391717081152,9.46082829188481,3106071.19283214,6191.47413634399,34306.3795949631,654.432566084603,-483.700374743033,575.533428945322,399.611358242464,0.287727592866092,0.279518907041056,218.038406245405,85.0655981379712,35.9902647453575,4.66448339144783,0.005,0.005,0.997999831538022,0.00200016846197822,0.998050908803275,0.00194909119672495,0.998050627520023,0.00194937247997703,0.00201588,0.00201588,0.00201588,-1.61936400627164E-09,2.91232335000981E-09,23.8123
46,0.15,21.6713232396418,29.132716724721,90.5090039297638,9.49099607023622,3105036.24560037,6218.46088535389,34306.379595227,655.195812887858,-483.700350824035,574.872916325525,399.6113817012,0.287485342159634,0.279989022990275,217.969554871545,85.1452205370243,35.8960835227446,4.66260341618762,0.005,0.005,0.997999814612589,0.00200018538741123,0.998050866156128,0.00194913384387242,0.998050611023593,0.00194938897640718,0.00201588,0.00201588,0.00201588,-1.60759757324281E-09,1.18984571301949E-09,18.7248
47,0.15,21.671323241547,29.1112246199456,90.4788555003636,9.52114449963636,3104001.96216087,6243.52858889734,34306.379595489,655.753999861654,-483.70032691215,574.390855950853,399.611405152977,0.287300955415574,0.280337704431214,217.900851959217,85.2213408794877,35.8397247895705,4.66072710718195,0.005,0.005,0.997999797692231,0.00200020230776936,0.998050827420966,0.00194917257903413,0.998050594532109,0.00194940546789109,0.00201588,0.00201588,0.00201588,-1.60409863404828E-09,4.55490912336905E-10,21.3769
48,0.15,21.6713232434476,29.0956499494577,90.4487219110596,9.55127808894042,3102968.18783158,6267.15853028065,34306.3795957537,656.159151887483,-483.700303003964,574.041488493318,399.611428601107,0.287159535915255,0.28059566330889,217.83228302863,85.2948388491842,35.8114964996075,4.65885416743473,0.005,0.005,0.997999780774424,0.00200021922557645,0.998050791995695,0.00194920800430462,0.998050578043111,0.00194942195688864,0.00201588,0.00201588,0.00201588,-1.61221227612198E-09,1.82000415837198E-10,20.3087
49,0.15,21.6713232453511,29.084482715057,90.4185998056445,9.58140019435547,3101934.80747275,6289.7100475054,34306.3795960166,656.449988511152,-483.700279096659,573.790975313385,399.611452048383,0.287050099674379,0.280785789334138,217.76383722619,85.3663628823917,35.8042260943441,4.6569843730504,0.005,0.005,0.997999763857287,0.00200023614271328,0.998050759377127,0.0019492406228733,0.998050561554767,0.00194943844523295,0.00201588,0.00201588,0.00201588,-1.60790156332303E-09,6.74174141445115E-11,16.6487
50,0.15,21.671323247255,29.0766035908126,90.3884866808768,9.61151331912316,3100901.73520739,6311.45174178744,34306.3795962792,656.655360319807,-483.700255188313,573.614222777342,399.611475496684,0.286964518155696,0.280925158632842,217.695506369722,85.4363927527221,35.8125899445052,4.65511755418485,0.005,0.005,0.997999746939417,0.00200025306058354,0.998050729142829,0.00194927085717134,0.998050545065708,0.00194945493429207,0.00201588,0.00201588,0.00201588,-1.6074197385078E-09,1.65024191526575E-11,17.4773
51,0.15,21.6713232491585,29.0711808891618,90.3583806666492,9.64161933335083,3099868.90687893,6332.5845944919,34306.3795965422,656.796786467931,-483.700231277459,573.492580233865,399.611498947441,0.286896757905941,0.281026521043645,217.627284252346,85.505284508874,35.8326274275122,4.65325358108816,0.005,0.005,0.997999730019764,0.00200026998023654,0.998050700936902,0.00194929906309825,0.998050528574911,0.00194947142508877,0.00201588,0.00201588,0.00201588,-1.60514020211567E-09,1.16040585148924E-11,19.8419
