Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
10,0.134844363129108,21.2757392090067,41.9668431489172,451.696041328555,48.3039586714451,15605216.2073945,19014.718726365,34548.0473140644,393.647213382649,-492.335041219346,857.385133402043,396.106491345092,-0.0654511541521384,3.624369079868E-06,353.594126006457,606.768635086072,576.490409756636,4.1569084153927,0.005,0.005,0.998000076185956,0.00199992381404358,0.998052918644822,0.0019470813551775,0.998052318987305,0.00194768101269457,0.00201588,0.00201588,0.00201588,-1.50192983379675E-12,3.87314690420242E-12,85.2721
11,0.135225530793627,21.2860685012796,42.310092673373,451.781641377834,48.2183586221665,15605357.6904522,18873.2224865104,34541.814587373,391.411549994865,-492.112453651573,864.691904961412,396.201890830569,-0.0393008493549294,3.66171563251151E-06,353.466793944591,605.631058491846,585.449723406131,4.15783084761906,0.005,0.005,0.99800007665926,0.00199992334074005,0.998052923422831,0.00194707657716874,0.99805228127886,0.00194771872113976,0.00201588,0.00201588,0.00201588,-3.16156329133733E-09,3.36701219127883E-12,83.7935
12,0.135604969083601,21.2963302533982,42.5327408280301,451.865093014948,48.1349069850515,15605440.4888679,18790.4114252019,34535.6185509812,390.369746243352,-491.891170805347,869.4132508177,396.296462760083,-0.0229995599176942,3.51266831987434E-06,353.3440091129,604.926827428335,591.056357613865,4.15873059103655,0.005,0.005,0.998000076936044,0.00199992306395559,0.998052926418232,0.00194707358176819,0.998052243641144,0.00194775635885566,0.00201588,0.00201588,0.00201588,-1.88841203308344E-12,6.38819445239497E-09,82.0216
13,0.135983537762466,21.3065480294841,42.6791388775549,451.947229966471,48.0527700335286,15605487.0374455,18743.8504096382,34529.4450385352,390.068052196777,-491.670686955573,872.50065307913,396.390427304147,-0.0129301604437124,3.45499047802554E-06,353.22403687951,604.502973568486,594.54427767566,4.15961660715234,0.005,0.005,0.998000077091536,0.00199992290846352,0.998052928207172,0.00194707179282825,0.998052206060133,0.00194779393986713,0.00201588,0.00201588,0.00201588,-2.53549444396785E-09,1.69238068801656E-09,79.4954
14,0.136361762751654,21.3167362215274,42.7779898855251,452.028570101129,47.9714298988708,15605511.3316303,18719.5439431055,34523.2853935295,390.222763477521,-491.45069307689,874.569411943446,396.483918722382,-0.00674838467966765,3.41157946321699E-06,353.105794607717,604.256465815022,596.711518751395,4.16049446618172,0.005,0.005,0.998000077172631,0.00199992282736928,0.998052929193081,0.0019470708069191,0.998052168528182,0.00194783147181829,0.00201588,0.00201588,0.00201588,-3.72526611275853E-09,5.33756333601062E-10,77.6396
15,0.136739965428157,21.3269036137764,42.8474413863922,452.109432863798,47.8905671362017,15605522.0262203,18708.8369596512,34517.1343304434,390.658079000045,-491.231000489329,876.008389218424,396.577018867125,-0.00297071943990886,3.44263079265753E-06,352.988622198094,604.120572493536,598.062329040895,4.16136760651009,0.005,0.005,0.998000077208304,0.00199992279169636,0.998052929649331,0.00194707035066925,0.99805213104096,0.0019478689590403,0.00201588,0.00201588,0.00201588,-1.11554679316403E-09,1.7348897406592E-10,87.6804
16,0.137118341979921,21.3370555654887,42.8988085493594,452.190014499633,47.809985500367,15605524.4462885,18706.4044007075,34510.9886240116,391.265636350464,-491.01149406638,877.059990678762,396.669777652437,-0.000672241155989468,3.46966139558289E-06,352.872136615208,604.053062463469,598.910933791479,4.16223814211367,0.005,0.005,0.99800007721637,0.00199992278362979,0.998052929757492,0.00194707024250817,0.998052093595942,0.00194790640405756,0.00201588,0.00201588,0.00201588,-9.5585325933094E-11,7.19552923048416E-11,81.5914
17,0.137497012048789,21.3471953460323,42.9390860394427,452.270435234019,47.7295647659806,15605521.856925,18708.9807462554,34504.846306945,391.97886756324,-490.792103593792,877.874047417183,396.7622255461,0.000719267645229896,3.61610410941972E-06,352.756163254106,604.027540164526,599.451471286044,4.16310736930319,0.005,0.005,0.998000077207746,0.00199992279225446,0.998052929636588,0.0019470703634115,0.998052056191618,0.00194794380838159,0.00201588,0.00201588,0.00201588,-4.53112807118873E-10,4.09973786594358E-11,82.1656
18,0.13787604881796,21.3573249587494,42.9725763691497,452.350768740298,47.6492312597019,15605516.2585737,18714.5668804697,34498.7061744844,392.756952960479,-490.572786081724,878.542718655675,396.854381259124,0.00155509757964561,3.39363132499986E-06,352.640891947131,604.027411257746,599.803295187193,4.16397608342611,0.005,0.005,0.998000077189112,0.00199992281088809,0.998052929364125,0.00194707063587458,0.998052018827037,0.00194798117296325,0.00201588,0.00201588,0.00201588,-1.96501541935866E-09,2.22272873809623E-11,80.7605
19,0.138255496713434,21.3674456250635,43.0019237379713,452.431060075824,47.5689399241756,15605508.8756646,18721.9376247935,34492.5674931541,393.574833801973,-490.35351536699,879.122642715404,396.946256258269,0.00205080806950314,3.37909079260296E-06,352.525537289828,604.043298951631,600.039717837654,4.16484477172656,0.005,0.005,0.998000077164556,0.00199992283544385,0.99805292899034,0.00194707100965951,0.99805198150161,0.00194801849838982,0.00201588,0.00201588,0.00201588,-3.13104788251507E-09,7.44656113721162E-12,78.4781
20,0.138635382961672,21.3775580994909,43.0287615163445,452.511337040962,47.4886629590377,15605500.4635632,18730.3373284016,34486.4298110404,394.417028429666,-490.134275339478,879.648807025923,397.037857691826,0.0023366948377548,3.44383530318737E-06,352.408950992796,604.070053267251,600.206001141115,4.16571373556972,0.005,0.005,0.998000077136597,0.00199992286340265,0.998052928548062,0.00194707145193798,0.998051944214951,0.00194805578504929,0.00201588,0.00201588,0.00201588,-4.00045643282883E-10,1.54201848208968E-11,80.4512
21,0.139015723876713,21.3876628410737,43.054074911097,452.591616426134,47.408383573866,15605491.4778902,18739.3105141614,34480.2928545565,395.274192062761,-489.915056256391,880.142315830928,397.129189982623,0.00249602027806557,3.46867833286524E-06,352.29236406657,604.102702496353,600.329429052561,4.16658315765406,0.005,0.005,0.998000077106754,0.00199992289324638,0.998052928058205,0.00194707194179534,0.998051906966787,0.00194809303321244,0.00201588,0.00201588,0.00201588,-1.01412758875053E-09,3.76069272502642E-12,80.6998
22,0.139396529282478,21.3977601334091,43.0784667113445,452.671908519591,47.3280914804092,15605482.1975645,18748.5785304806,34474.156456053,396.140599462823,-489.695852157663,880.616082194168,397.220255937885,0.00257786825661444,3.41927891390191E-06,352.17576516439,604.138942913271,600.426685770418,4.167453150573,0.005,0.005,0.998000077075953,0.00199992292404665,0.998052927534358,0.00194707246564168,0.998051869756924,0.00194813024307614,0.00201588,0.00201588,0.00201588,-1.75607575067467E-09,9.63458555803707E-12,81.4298
23,0.139777805036448,21.4078501530815,43.1023043545874,452.752219596541,47.247780403459,15605472.7921487,18757.9714577318,34468.0205125337,397.01275483321,-489.47665939189,881.077977881339,397.311057381409,0.00261261548639999,3.46902809623215E-06,352.059157076995,604.177355784607,600.507934512731,4.16832378363191,0.005,0.005,0.99800007704476,0.0019999229552397,0.998052926985341,0.00194707301465867,0.998051832585203,0.00194816741479686,0.00201588,0.00201588,0.00201588,-4.93577720148548E-09,8.56531818754078E-13,80.9001
24,0.14015955441921,21.4179330073594,43.1258125344459,452.832553478129,47.1674465218711,15605463.3654283,18767.3852761298,34461.8849629192,397.888515491878,-489.257475804573,881.532816941877,397.401595501873,0.00261853346445908,3.58390932281812E-06,351.942558929499,604.217060083463,600.579385691356,4.16919509965379,0.005,0.005,0.998000077013519,0.00199992298648102,0.998052926416981,0.00194707358301946,0.998051795451511,0.00194820454848848,0.00201588,0.00201588,0.00201588,-2.51225092364353E-10,1.90271865481481E-12,81.6863
25,0.140541779578951,21.4280087729229,43.1491300966993,452.912912629024,47.0870873709764,15605453.9826991,18776.755598745,34455.7497645942,398.766554635498,-489.038299900577,881.98357435352,397.491871206365,0.00260631364459793,3.44625156786707E-06,351.826020018214,604.25748228343,600.64487327693,4.17006712682706,0.005,0.005,0.998000076982446,0.00199992301755428,0.998052925833302,0.00194707416669831,0.998051758355724,0.00194824164427642,0.00201588,0.00201588,0.00201588,-1.99554469400376E-09,6.17477901617077E-12,79.6114
26,0.140924481415764,21.4380774931063,43.1723377750368,452.993298430716,47.0067015692843,15605444.6810206,18786.0448664683,34449.6148951472,399.646098094739,-488.819130906414,882.431980124497,397.581885098519,0.00258379958518263,3.44743952155113E-06,351.709689870488,604.298158129127,600.706623329338,4.17093988163704,0.005,0.005,0.998000076951663,0.00199992304833707,0.998052925236891,0.00194707476310884,0.998051721297746,0.00194827870225431,0.00201588,0.00201588,0.00201588,-3.18292074276015E-09,9.62929193339137E-12,77.3506
27,0.14130766021192,21.448139194761,43.1954767265613,453.073711607119,46.9262883928806,15605435.4792859,18795.2337934236,34443.4803421526,400.526750295365,-488.599968405291,882.878916248145,397.671637632111,0.0025560374211313,3.55771121879419E-06,351.594277862964,604.338243801946,600.765768598164,4.17181337346099,0.005,0.005,0.998000076921233,0.00199992307876731,0.998052924629345,0.00194707537065497,0.998051684277487,0.00194831572251347,0.00201588,0.00201588,0.00201588,-3.66347561658157E-09,1.52321460589017E-11,79.0067
28,0.141691316610712,21.4581939140421,43.2186111380921,453.154153308868,46.8458466911324,15605426.4084698,18804.2924303811,34437.3460874653,401.407889035778,-488.380811776228,883.325758632206,397.761129341786,0.00251967114706834,3.38310375809669E-06,351.476728702977,604.380459416148,600.824077596384,4.17268761633747,0.005,0.005,0.998000076891257,0.00199992310874314,0.998052924013185,0.00194707598681528,0.99805164729486,0.00194835270514033,0.00201588,0.00201588,0.00201588,-4.26390011549329E-09,7.52444989257537E-12,77.0064
29,0.142075450409337,21.4682416647723,43.241752706879,453.234623755651,46.7653762443494,15605417.4736152,18813.215093845,34431.2121265221,402.28939879679,-488.16166088341,883.772758152154,397.850360561647,0.00248190404329863,3.38641409244802E-06,351.359115704043,604.422742251554,600.88186568573,4.17356261421188,0.005,0.005,0.998000076861752,0.00199992313824855,0.998052923389294,0.00194707661070566,0.998051610349778,0.0019483896502223,0.00201588,0.00201588,0.00201588,-3.00412626013198E-10,5.0188533787853E-12,81.3567
30,0.142460061290062,21.4782824577285,43.2649091405963,453.315123099602,46.6848769003977,15605408.6782671,18821.9979367548,34425.0784566,403.171202034261,-487.94251565687,884.220080207596,397.939331598073,0.00244315225889699,3.47367280887233E-06,351.241448091147,604.465056236244,600.939341091482,4.17443837030619,0.005,0.005,0.998000076832728,0.0019999231672725,0.998052922758477,0.00194707724152324,0.99805157344216,0.00194842655784027,0.00201588,0.00201588,0.00201588,-6.00387801948576E-09,1.22999040448789E-11,79.6173
31,0.142845148900313,21.4883163027597,43.2880864793621,453.395651487043,46.6043485129568,15605400.0260154,18830.6378728629,34418.9450755271,404.053236955511,-487.723376046439,884.667854480844,398.028042748795,0.00240340325308757,3.42100082586209E-06,351.123739618586,604.507370504866,600.996665895793,4.17531488778939,0.005,0.005,0.998000076804196,0.00199992319580383,0.998052922121556,0.00194707787844415,0.998051536571929,0.00194846342807117,0.00201588,0.00201588,0.00201588,-2.20681239543613E-09,1.03760683379076E-11,79.2747
32,0.143230712956826,21.4983432114899,43.3112876418633,453.476209027325,46.5237909726755,15605391.5186746,18839.1332686932,34412.8119800311,404.935472256719,-487.504241962711,885.116143735183,398.116494326595,0.00236315022326178,3.31804828925265E-06,351.006012411395,604.549650395764,601.05391578448,4.176192169438,0.005,0.005,0.998000076776163,0.00199992322383726,0.998052921479239,0.00194707852076062,0.998051499738996,0.00194850026100387,0.00201588,0.00201588,0.00201588,-4.31884833750346E-09,4.11070928631838E-12,80.7264
33,0.143616752967117,21.5083631900861,43.334512336651,453.556795715544,46.4432042844556,15605383.1556319,18847.483978385,34406.679170163,405.817907458492,-487.285113435121,885.564941929244,398.204686595703,0.00232306741281516,3.42583180301719E-06,350.888307286638,604.591851364568,601.111078139858,4.17707021679282,0.005,0.005,0.998000076748625,0.00199992325137551,0.998052920832055,0.00194707916794464,0.998051462943285,0.00194853705671473,0.00201588,0.00201588,0.00201588,-1.94758927026601E-09,7.5886625367909E-12,81.4483
34,0.144003268621209,21.5183762494559,43.3577617138866,453.637411644861,46.3625883551391,15605374.9383263,18855.6891823983,34400.5466430606,406.700528408014,-487.065990389129,886.014273915515,398.292619861868,0.00228258488337613,3.3615462275015E-06,350.770721337218,604.633884573897,601.168180328871,4.1779490324709,0.005,0.005,0.998000076721585,0.00199992327841454,0.998052920180689,0.00194707981931123,0.998051426184709,0.0019485738152906,0.00201588,0.00201588,0.00201588,-1.64375117764438E-09,5.29591012424888E-12,82.7548
35,0.144390259233527,21.5283823907688,43.3810268920975,453.718056635926,46.2819433640736,15605366.8615224,18863.7527117811,34394.4144018154,407.583418945716,-486.846872962998,886.463949434599,398.380294344944,0.00224355664311184,3.68737046503358E-06,350.653763263169,604.675278476658,601.224973532536,4.17882861612555,0.005,0.005,0.998000076695028,0.00199992330497228,0.998052919525289,0.00194708047471085,0.998051389463196,0.00194861053680366,0.00201588,0.00201588,0.00201588,-5.25993111156246E-09,3.23027094125733E-12,78.2451
36,0.144777724830277,21.5383816336005,43.4043259234438,453.798731118842,46.2012688811575,15605358.9358236,18871.6659252037,34388.2824382266,408.466398915295,-486.627760891678,886.914355816465,398.467710425784,0.00220158299172504,3.46815213561058E-06,350.535967171944,604.717404916749,601.281950587874,4.17970897406558,0.005,0.005,0.998000076668985,0.00199992333101455,0.998052918867289,0.00194708113271072,0.998051352778657,0.00194864722134258,0.00201588,0.00201588,0.00201588,-1.70811234020424E-09,8.01254898768547E-13,80.4463
37,0.145165664955419,21.5483739850153,43.4276657586921,453.879435181217,46.1205648187828,15605351.1635169,18879.4253359577,34382.1507517436,409.349395657639,-486.408654183513,887.365642402915,398.554868374895,0.00215897410176694,3.58222518116236E-06,350.417216389406,604.76032868307,601.339296187661,4.18059010887635,0.005,0.005,0.998000076643465,0.00199992335653458,0.998052918207473,0.00194708179252685,0.998051316131023,0.00194868386897656,0.00201588,0.00201588,0.00201588,-4.34912917416185E-10,1.49763624203461E-11,84.6959
38,0.145554079248421,21.5583594545425,43.4510435408496,453.960168856244,46.0398311437561,15605343.544324,18887.0319797828,34376.019340291,410.232433755228,-486.189552792479,887.817748157636,398.641768484137,0.0021164424603598,3.4858426079154E-06,350.29840366664,604.80321058613,601.396926427169,4.18147202255795,0.005,0.005,0.998000076618466,0.00199992338153401,0.998052917546413,0.0019470824535871,0.998051279520208,0.0019487204797916,0.00201588,0.00201588,0.00201588,-1.69376557181512E-09,4.16556441969767E-12,81.4935
39,0.145942967160996,21.5683380468679,43.4744557364303,454.040932100821,45.9590678991791,15605336.0766887,18894.4872094411,34369.8882047565,411.115544181404,-485.970456778507,888.270597541119,398.728411002698,0.00207434314975722,3.44602235903343E-06,350.179541481263,604.846045788163,601.454739310256,4.18235471628451,0.005,0.005,0.998000076593981,0.00199992340601869,0.998052916884564,0.00194708311543602,0.99805124294614,0.00194875705385992,0.00201588,0.00201588,0.00201588,-1.43349256955033E-09,4.1728961247464E-12,82.8122
40,0.14633232826056,21.5783097696724,43.497900313464,454.121724921497,45.8782750785032,15605328.7599223,18901.7916871833,34363.7573441791,411.998743519456,-485.751366135585,888.724147196428,398.814796205858,0.00203243508728014,3.41349229630497E-06,350.060649377367,604.888824548532,601.512674437888,4.18323819177966,0.005,0.005,0.998000076570008,0.0019999234299916,0.99805291622245,0.00194708377755017,0.998051206408738,0.00194879359126154,0.00201588,0.00201588,0.00201588,-1.60056054026365E-09,4.23568383668345E-12,80.2203
41,0.146722162118849,21.5882746307316,43.5213755665594,454.202547328246,45.7974526717541,15605321.5934224,18908.9459262073,34357.6267575282,412.8820452468,-485.532280855312,889.178360763122,398.900924369208,0.00199069443158805,3.40581354167726E-06,349.9417615247,604.93152011712,601.570680271233,4.18412245081215,0.005,0.005,0.998000076546545,0.00199992345345542,0.998052915560596,0.00194708443940382,0.998051169907924,0.00194883009207628,0.00201588,0.00201588,0.00201588,-1.92930360788968E-09,9.6602953754486E-12,80.3869
42,0.147112468249969,21.5982326363543,43.5448795400242,454.283399314452,45.7166006855475,15605314.5764208,18915.9505545386,34351.4964446651,413.765465298879,-485.313200961254,889.6331965089,398.986795755499,0.00194916711757994,3.43702578296264E-06,349.822951947109,604.974068269055,601.628698514842,4.18500749497678,0.005,0.005,0.998000076523587,0.0019999234764134,0.998052914899508,0.0019470851004919,0.998051133443621,0.00194886655637886,0.00201588,0.00201588,0.00201588,-3.43238832028535E-09,1.0005974826671E-11,78.5542
43,0.147503246145234,21.6081837922703,43.5684081507646,454.364280844413,45.6357191555874,15605307.7073087,18922.8071828682,34345.3664057989,414.649040992518,-485.094126489499,890.088567044149,399.072410622206,0.00190808669353525,3.46771286179622E-06,349.704488240708,605.016227076711,601.68661275765,4.18589332555711,0.005,0.005,0.998000076501129,0.00199992349887151,0.998052914239604,0.00194708576039606,0.998051097015756,0.00194890298424425,0.00201588,0.00201588,0.00201588,-1.86841061553484E-10,5.02073375634153E-12,79.3479
44,0.147894495394448,21.6181281067297,43.5919609643874,454.445191945277,45.554808054723,15605300.9859266,18929.5157415578,34339.2366395764,415.532773594801,-484.875057420421,890.544463246385,399.157769248395,0.00186705057871424,3.56205376899905E-06,349.586166616357,605.058193892307,601.744406766551,4.18677994453241,0.005,0.005,0.998000076479169,0.00199992352083096,0.998052913581433,0.00194708641856654,0.998051060624248,0.0019489393757517,0.00201588,0.00201588,0.00201588,-1.96605202242709E-09,9.12672702633961E-12,79.9209
45,0.148286215984474,21.6280655980339,43.6155606473193,454.526133072168,45.4738669278318,15605294.4239832,18936.0654779453,34333.1071384304,416.416433376941,-484.655993512455,891.001371701483,399.242871998636,0.00182276204073181,3.39082235263454E-06,349.466249326937,605.10157029518,601.802696070266,4.18766735858362,0.005,0.005,0.998000076457746,0.00199992354225425,0.998052912926727,0.0019470870732724,0.998051024269021,0.00194897573097923,0.00201588,0.00201588,0.00201588,-6.43722865760402E-10,8.83185628501896E-14,77.8644
46,0.148678407221125,21.6379962671629,43.639199449289,454.607104071905,45.3928959280954,15605288.0171416,18942.4597086528,34326.9779054604,417.300093359511,-484.436934905247,891.459126388964,399.327719088443,0.0017796782290356,3.50303223563565E-06,349.346264413758,605.144895131699,601.861261598345,4.18855556773537,0.005,0.005,0.998000076436844,0.00199992356315626,0.99805291227565,0.00194708772435008,0.998050987950008,0.00194901204999237,0.00201588,0.00201588,0.00201588,-7.40683834088535E-10,5.84612622028904E-12,81.823
47,0.149071068701757,21.6479201225193,43.6628749342232,454.688104963088,45.3118950369123,15605281.7648796,18948.6992887942,34320.8489391789,418.183774334709,-484.217881574651,891.917675273166,399.412310796992,0.0017367394371993,3.52273126029306E-06,349.226223850285,605.188175594967,601.920032170856,4.1894445739024,0.005,0.005,0.998000076416461,0.00199992358353945,0.998052911628733,0.00194708837126678,0.998050951667129,0.00194904833287123,0.00201588,0.00201588,0.00201588,-7.26606216260218E-10,6.41429509614444E-12,81.1741
48,0.149464199931731,21.6578371701652,43.6865848420139,454.769135737577,45.2308642624234,15605275.6664093,18954.7849932267,34314.7202395333,419.067495223033,-483.998833547889,892.376970095123,399.496647382995,0.00169401954911235,3.54609555668301E-06,349.106145627487,605.231400795107,601.97894092985,4.19033437871397,0.005,0.005,0.998000076396593,0.00199992360340711,0.998052910986478,0.001947089013522,0.998050915420312,0.00194908457968804,0.00201588,0.00201588,0.00201588,-1.21003950896966E-09,9.29405752276363E-12,79.5094
49,0.149857800546742,21.6677474194537,43.7103282477682,454.850196444848,45.1498035551519,15605269.7219895,18960.7169805158,34308.5918044265,419.951261966283,-483.779790779203,892.836991229415,399.580729132942,0.00165122771687392,3.4534703526232E-06,348.986060586876,605.27454760338,602.03795761021,4.19122498444024,0.005,0.005,0.998000076377241,0.00199992362275912,0.998052910349491,0.00194708965050886,0.998050879209477,0.00194912079052343,0.00201588,0.00201588,0.00201588,-2.00844168067083E-09,1.45236951965376E-12,78.6086
50,0.15,21.6713232111068,41.5483078713592,454.807284962053,45.192715037947,15602791.358787,20043.074305535,34306.3795912786,443.502327503569,-483.700709350484,846.351006288216,399.611030073624,0.688434222916452,0.387779410411086,348.866032404542,605.317559509366,542.60191670292,4.19075346144526,0.005,0.005,0.99800006831099,0.00199993168900969,0.998052673131068,0.00194732686893177,0.998050858291591,0.00194914170840925,0.00201588,0.00201588,0.00201588,-3.653264180222E-10,1.01458221591658E-11,75.5359
51,0.15,21.6713232124374,39.2821719008273,454.701381632501,45.2986183674989,15599158.199047,21326.5194676978,34306.3795914624,470.798453380629,-483.70069263702,797.48782857603,399.611046465484,1.00921103888864,0.65269849384307,348.918495442429,610.371047397878,480.876157246978,4.18959033369322,0.005,0.005,0.998000056484312,0.00199994351568785,0.998052392871935,0.00194760712806513,0.998050846764679,0.0019491532353207,0.00201588,0.00201588,0.00201588,-7.77515669787335E-10,6.04321123561279E-11,12.3908
