Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
132,0.15,21.6713233236651,27.1168620050936,445.939603630158,54.0603963698419,15298573.3238636,38521.2579293135,34306.3796068481,712.559665041652,-483.699295202933,529.311732227351,399.612417009797,0.98842480887245,0.97103053687399,842.137774865149,160.887564718025,31.0586224131648,23.8661082154076,0.005,0.005,0.997999067640217,0.0020009323597839,0.998050005360956,0.00194999463904443,0.998049882984446,0.00195011701555384,0.00201588,0.00201588,0.00201588,-7.83513415980474E-10,3.10231452551E-11,13.5991
133,0.15,21.6713233249943,27.1235617345152,445.835898310746,54.1641016892544,15295015.5698906,38583.8228530482,34306.379607032,712.35046183186,-483.699278502571,529.464476212033,399.612433388807,0.988264992505622,0.970885847024102,841.958406085041,161.059476441129,31.0968343031661,23.8606533888462,0.005,0.005,0.997999055822804,0.00200094417719619,0.998049994040269,0.00195000595973087,0.998049871466565,0.00195012853343487,0.00201588,0.00201588,0.00201588,-7.90554848241403E-10,2.85021103710276E-11,13.3307
134,0.15,21.6713233263245,27.1302649702897,445.732209755847,54.2677902441527,15291458.391047,38646.3339536007,34306.3796072153,712.141286382391,-483.699261800909,529.617290239554,399.612449769095,0.988105234310238,0.970741039712189,841.779066306698,161.231348816476,31.135066191641,23.8551994440864,0.005,0.005,0.997999044004484,0.00200095599551621,0.998049982721343,0.00195001727865727,0.998049859947799,0.00195014005220063,0.00201588,0.00201588,0.00201588,-7.76114583787561E-10,2.94852407784816E-11,12.6015
135,0.15,21.6713233276541,27.1369713941793,445.628537959641,54.3714620403587,15287901.7871337,38708.7917971796,34306.3796073991,711.932148678418,-483.699245097975,529.77016705544,399.612466150628,0.987945531474737,0.970596130480472,841.599755519578,161.403182061316,31.173316263529,23.849746380822,0.005,0.005,0.997999032185256,0.00200096781474452,0.998049971403939,0.00195002859606134,0.998049848428148,0.00195015157185167,0.00201588,0.00201588,0.00201588,-7.71548299609442E-10,3.11004567655391E-11,17.1346
136,0.15,21.6713233289828,27.1436807237698,445.524882916536,54.4751170834644,15284345.7579589,38771.1968917424,34306.3796075836,711.72305756294,-483.699228393783,529.92310022351,399.612482533392,0.987785881888121,0.97045113339865,841.420473713617,161.57497636928,31.2115829080831,23.8442941987589,0.005,0.005,0.997999020365119,0.00200097963488172,0.998049960087841,0.00195003991215951,0.998049836907611,0.00195016309238857,0.00201588,0.00201588,0.00201588,-7.76024252287007E-10,3.07150670493604E-11,12.8014
137,0.15,21.6713233303124,27.1503927084414,445.421244621169,54.5787553788307,15280790.3033381,38833.5496934481,34306.3796077676,711.514020865898,-483.699211688282,530.07608403381,399.612498917438,0.987626283550635,0.970306060854346,841.241220879147,161.746731913196,31.2498646958838,23.838842897615,0.005,0.005,0.997999008544072,0.0020009914559285,0.998049948772851,0.0019500512271489,0.998049825386188,0.00195017461381199,0.00201588,0.00201588,0.00201588,-7.83831782787351E-10,3.20684920355689E-11,12.9943
138,0.15,21.671323331642,27.1571071253374,445.317623068255,54.6823769317452,15277235.4230903,38895.850613283,34306.3796079516,711.305045532914,-483.699194981504,530.229113410491,399.612515302743,0.987466735522677,0.970160924457531,841.061997006892,161.918448847359,31.2881603558733,23.8333924771122,0.005,0.005,0.997998996722115,0.00200100327788529,0.998049937458791,0.00195006254120903,0.998049813863878,0.00195018613612239,0.00201588,0.00201588,0.00201588,-7.81522941695566E-10,3.17550023104996E-11,14.4173
139,0.15,21.6713233329723,27.1638237767993,445.214018252728,54.7859817472721,15273681.1170414,38958.1000210206,34306.3796081353,711.096137707899,-483.699178273422,530.382183853165,399.612531689326,0.987307235808112,0.970015733658543,840.88280208771,162.090127310094,31.3264687607019,23.8279429369843,0.005,0.005,0.997998984899248,0.00200101510075277,0.998049926145497,0.00195007385450345,0.99804980234068,0.00195019765932038,0.00201588,0.00201588,0.00201588,-7.81162578161162E-10,3.39848048551074E-11,13.907
140,0.15,21.6713233343004,27.1705424871049,445.110430169599,54.8895698304011,15270127.3850211,39020.2982506172,34306.3796083205,710.887302837004,-483.699161564103,530.535291362403,399.612548077112,0.987147783408873,0.969870497409979,840.703636112842,162.261767424935,31.3647889081554,23.8224942769686,0.005,0.005,0.997998973075469,0.00200102692453132,0.998049914832819,0.00195008516718118,0.998049790816594,0.00195020918340635,0.00201588,0.00201588,0.00201588,-7.89596549054191E-10,3.12395650875069E-11,12.7849
141,0.15,21.6713233356326,27.1772631002863,445.006858814113,54.9931411858875,15266574.2268645,39082.4456035869,34306.3796085031,710.678545738652,-483.699144853409,530.688432389852,399.612564466265,0.986988376834844,0.969725223232268,840.524499073667,162.43336930274,31.4031199086347,23.8170464968151,0.005,0.005,0.997998961250779,0.00200103874922179,0.998049903520622,0.00195009647937804,0.998049779291619,0.00195022070838114,0.00201588,0.00201588,0.00201588,-7.78878284446489E-10,3.02828216191425E-11,13.4175
142,0.15,21.6713233369611,27.1839854774823,444.903304181447,55.0966958185525,15263021.6424084,39144.5423535278,34306.3796086881,710.469870687722,-483.699128141507,530.841603777777,399.612580856585,0.986829015580006,0.969579918374204,840.345390961942,162.604933042648,31.4414609701902,23.8115995962702,0.005,0.005,0.997998949425176,0.00200105057482432,0.998049892208782,0.00195010779121784,0.998049767765755,0.0019502322342449,0.00201588,0.00201588,0.00201588,-7.90946156112668E-10,3.25028731487524E-11,13.3191
143,0.15,21.671323338291,27.1907094954858,444.799766267037,55.2002337329631,15259469.6314947,39206.5887481972,34306.3796088724,710.261281462379,-483.699111428288,530.994802725838,399.612597248201,0.986669698247376,0.969434588616714,840.166311769355,162.776458734104,31.4798113900814,23.8061535750937,0.005,0.005,0.997998937598661,0.00200106240133948,0.998049880897187,0.00195011910281343,0.998049756239002,0.00195024376099815,0.00201588,0.00201588,0.00201588,-7.89036753463968E-10,3.27462734108054E-11,13.0323
144,0.15,21.6713233396227,27.1974350446574,444.696245066342,55.3037549336578,15255918.1939676,39268.5850130791,34306.3796090556,710.052781410331,-483.699094713745,531.148026743449,399.612613641127,0.986510424204171,0.969289239515136,839.987261487992,162.947946457132,31.5181705429775,23.8007084330469,0.005,0.005,0.997998925771233,0.0020010742287678,0.998049869585732,0.00195013041426773,0.998049744711359,0.00195025528864141,0.00201588,0.00201588,0.00201588,-7.87333250693089E-10,3.16134987493003E-11,12.9987
145,0.15,21.671323340953,27.2041620273786,444.592740574847,55.4072594251527,15252367.3296729,39330.5313538968,34306.3796092397,709.844373498147,-483.69907799794,531.30127361445,399.612630035283,0.986351192954721,0.969143876060844,839.808240110003,163.119396283911,31.5565378721291,23.7952641698921,0.005,0.005,0.997998913942891,0.00200108605710967,0.998049858274325,0.00195014172567461,0.998049733182825,0.00195026681717508,0.00201588,0.00201588,0.00201588,-7.90477368845255E-10,2.96827195325045E-11,13.3506
146,0.15,21.671323342284,27.210890356848,444.489252788153,55.5107472118466,15248817.0384594,39392.4279584852,34306.3796094236,709.636060349741,-483.699061280831,531.454541369597,399.612646430718,0.986192003752933,0.968998502478417,839.629247627588,163.290808279669,31.5949128824537,23.7898207853981,0.005,0.005,0.997998902113635,0.00200109788636553,0.99804984696288,0.00195015303711969,0.9980497216534,0.00195027834659958,0.00201588,0.00201588,0.00201588,-7.81634777306723E-10,3.11400494672229E-11,13.2771
147,0.15,21.6713233436141,27.2176199558891,444.385781701913,55.6142182980865,15245267.3201782,39454.2749987715,34306.379609608,709.427844284363,-483.699044562451,531.607828259333,399.612662827396,0.98603285588738,0.968853122474522,839.450284033134,163.462182503204,31.6332951337841,23.7843782793362,0.005,0.005,0.997998890283465,0.00200110971653596,0.998049835651319,0.00195016434868111,0.998049710123085,0.00195028987691546,0.00201588,0.00201588,0.00201588,-7.82010839546748E-10,2.832926936874E-11,14.8657
148,0.15,21.6713233449448,27.2243507558027,444.282327311854,55.7176726881461,15241718.1746824,39516.0726326346,34306.3796097921,709.219727353069,-483.699027842769,531.761132727579,399.612679225355,0.985873748844282,0.96870773943762,839.271349319128,163.633519007677,31.6716842342856,23.7789366514816,0.005,0.005,0.997998878452379,0.00200112154762147,0.99804982433957,0.00195017566043018,0.998049698591877,0.00195030140812325,0.00201588,0.00201588,0.00201588,-7.79385380744304E-10,3.04396777651937E-11,12.7461
149,0.15,21.6713233462764,27.2310826955382,444.178889613769,55.8211103862305,15238169.6018275,39577.8210052463,34306.3796099758,709.011711365186,-483.699011121772,531.914453392804,399.612695624604,0.985714681913248,0.968562356188066,839.092443478175,163.804817841232,31.7100798357541,23.773495901613,0.005,0.005,0.997998866620378,0.00200113337962238,0.998049813027568,0.00195018697243198,0.998049687059777,0.00195031294022325,0.00201588,0.00201588,0.00201588,-7.88172836735445E-10,2.79237312132639E-11,12.7325
150,0.15,21.6713233476079,27.2378157203631,444.075468603406,55.9245313965944,15234621.6014679,39639.5202513706,34306.3796101596,708.80379793016,-483.698994399491,532.067789017676,399.612712025116,0.985555655435763,0.968416975956514,838.913566503003,163.976079047476,31.74848162603,23.7680560295068,0.005,0.005,0.997998854787462,0.00200114521253909,0.998049801715254,0.00195019828474593,0.998049675526784,0.00195032447321584,0.00201588,0.00201588,0.00201588,-7.85288646314595E-10,3.09279340039543E-11,11.6188
151,0.15,21.6713233489381,27.2445497817609,443.972064276602,56.0279357233975,15231074.1734613,39701.170495371,34306.3796103442,708.595988461371,-483.698977675938,532.221138506681,399.612728426864,0.985396668515168,0.968271600737547,838.734718386256,164.147302666453,31.7868893284043,23.7626170349441,0.005,0.005,0.997998842953629,0.00200115704637213,0.998049790402574,0.00195020959742629,0.998049663992898,0.00195033600710153,0.00201588,0.00201588,0.00201588,-7.90287965448128E-10,3.03420948041617E-11,13.1105
152,0.15,21.671323350269,27.2512848364566,443.868676629251,56.1313233707494,15227527.317666,39762.7718528623,34306.3796105286,708.388284206801,-483.698960951086,532.374500883901,399.612744829895,0.985237720900008,0.968126232707873,838.555899120745,164.318488734444,31.8253026960486,23.7571789177088,0.005,0.005,0.997998831118879,0.00200116888112196,0.998049779089477,0.00195022091052263,0.998049652458119,0.00195034754188079,0.00201588,0.00201588,0.00201588,-7.91559904112595E-10,3.0497538403919E-11,14.253
