Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
1114,0.31,24.7181282405396,41.2877819414839,6.36756345095356,6.12243654904644,205087.078502316,5786.27440051571,32208.0934225482,945.093404261889,-408.655982644871,818.47909788722,415.024664700653,0.0403336022489546,0.0397591239345153,25.4225577683164,24.5774422316836,7.80826535091205,2.19352506400776,0,0,0.997977745569963,0.00202225443003565,0.998019338067558,0.00198066193244195,0.998018264502703,0.00198173549729661,0.00201588,0.00201588,0.00201588,-6.89794639435548E-09,2.75506371602787E-11,14.137
1115,0.31,24.7181282440906,41.301586182563,6.36305638869506,6.12694361130494,204941.914624131,5788.33985198311,32208.0934231923,944.7352904151,-408.655942118743,818.788058876838,415.024704652572,0.0403232994957863,0.0397495629770613,25.4075663791798,24.5924336208202,7.81477044459304,2.19209042153323,0,0,0.997977716889629,0.00202228311036914,0.998019311105644,0.00198068889435649,0.998018236395889,0.00198176360411121,0.00201588,0.00201588,0.00201588,-6.89679933877771E-09,2.81199304047352E-11,14.9812
1116,0.31,24.7181282476437,41.3153914079612,6.35855047742563,6.13144952257437,204796.787817104,5790.40263669327,32208.0934238363,944.377445394364,-408.655901573684,819.09702531317,415.024744623156,0.0403130019520338,0.0397400061992165,25.3925788194208,24.6074211805792,7.82127600212248,2.19065614542991,0,0,0.997977688195904,0.00202231180409428,0.998019284131505,0.00198071586849509,0.99801820827595,0.00198179172404965,0.00201588,0.00201588,0.00201588,-6.90612621993028E-09,2.72942281896933E-11,13.0938
1117,0.31,24.7181282511979,41.3291976157707,6.35404571656258,6.13595428343742,204651.698062471,5792.46275835893,32208.0934244811,944.019868921503,-408.65586100969,819.405997176963,415.024784612403,0.0403027096201388,0.0397304536018944,25.3775950871034,24.6224049128966,7.82778202260183,2.1892222355123,0,0,0.99797765948877,0.00202234051122821,0.998019257145127,0.00198074285487287,0.998018180142871,0.00198181985712879,0.00201588,0.00201588,0.00201588,-6.91230911249405E-09,2.78628852276378E-11,12.7802
1118,0.31,24.7181282547538,41.3430048041274,6.34954210552423,6.14045789447577,204506.645341497,5794.52022067978,32208.0934251262,943.662560717628,-408.655820426724,819.714974449919,415.024824620354,0.0402924224928898,0.039720905181546,25.3626151802899,24.6373848197101,7.83428850515243,2.18778869159527,0,0,0.997977630768209,0.00202236923178933,0.998019230146495,0.00198076985350499,0.998018151996633,0.00198184800336667,0.00201588,0.00201588,0.00201588,-6.9205336319752E-09,2.74307380616012E-11,13.3029
1119,0.31,24.7181282583117,41.3568129711465,6.34503964372908,6.14496035627092,204361.629635449,5796.57502735348,32208.0934257713,943.305520504796,-408.655779824749,820.023957113257,415.024864647046,0.0402821405688964,0.0397113609373143,25.347639097046,24.652360902954,7.84079544888582,2.18635551349371,0,0,0.997977602034203,0.00202239796579517,0.998019203135593,0.00198079686440663,0.99801812383722,0.00198187616278045,0.00201588,0.00201588,0.00201588,-6.92378684535317E-09,2.71755654364937E-11,15.5433
1120,0.31,24.7181282618712,41.3706221149569,6.34053833059599,6.14946166940401,204216.650925612,5798.62718206999,32208.0934264167,942.948748005122,-408.655739203756,820.33294514849,415.024904692487,0.0402718638435747,0.0397018208667659,25.3326668354381,24.6673331645619,7.84730285292051,2.18492270102264,0,0,0.997977573286736,0.00202242671326249,0.998019176112407,0.00198082388759298,0.998018095664614,0.00198190433538655,0.00201588,0.00201588,0.00201588,-6.93274343149955E-09,2.73906604416037E-11,19.6371
1121,0.31,24.718128265432,41.3844322336687,6.336038165544,6.153961834456,204071.709193277,5800.67668851697,32208.0934270628,942.592242941614,-408.655698563725,820.641938536692,415.024944756695,0.0402615923153967,0.0396922849690115,25.3176983935337,24.6823016064663,7.85381071636603,2.18349025399713,0,0,0.99797754452579,0.00202245547420894,0.998019149076921,0.00198085092307926,0.998018067478798,0.00198193252120225,0.00201588,0.00201588,0.00201588,-6.93856442702294E-09,2.73706730558515E-11,13.4211
1122,0.31,24.7181282689941,41.3982433254045,6.3315391479927,6.1584608520073,203926.804419749,5802.72355037438,32208.0934277094,942.236005037368,-408.655657904633,820.950937259197,415.024984839693,0.0402513259799647,0.0396827532417956,25.3027337694008,24.6972662305992,7.8603190383377,2.18205817223244,0,0,0.997977515751346,0.00202248424865303,0.998019122029119,0.00198087797088074,0.998018039279754,0.00198196072024573,0.00201588,0.00201588,0.00201588,-6.94333671032124E-09,2.69988163627137E-11,14.2144
1123,0.31,24.7181282725596,41.4120553883466,6.327041277363,6.162958722637,203781.936586366,5804.76777130638,32208.093428355,941.880034014351,-408.6556172264,821.25994129866,415.025024941568,0.0402410648285311,0.0396732256807526,25.2877729611094,24.7122270388906,7.86682781797796,2.18062645554423,0,0,0.997977486963387,0.00202251303661188,0.998019094968987,0.00198090503101269,0.998018011067466,0.00198198893253373,0.00201588,0.00201588,0.00201588,-6.95257324180888E-09,2.6881473729943E-11,14.1512
1124,0.31,24.7181282761248,41.425868420544,6.32254455307388,6.16745544692612,203637.105674434,5806.80935499493,32208.0934290025,941.524329598369,-408.655576529096,821.568950634739,415.025065062234,0.0402308088698677,0.0396637022897145,25.2728159667338,24.7271840332662,7.87333705436921,2.17919510374756,0,0,0.997977458161896,0.00202254183810239,0.99801906789651,0.00198093210349041,0.998017982841917,0.00198201715808286,0.00201588,0.00201588,0.00201588,-6.9599043012106E-09,2.67057415633241E-11,13.2876
1125,0.31,24.7181282796932,41.4396824201837,6.31804897454727,6.17195102545273,203492.311665317,5808.84830509227,32208.093429649,941.168891512092,-408.655535812605,821.877965250154,415.025105201821,0.0402205580883229,0.0396541830612841,25.2578627843419,24.7421372156581,7.87984674665534,2.17776411665842,0,0,0.997977429346855,0.0020225706531432,0.998019040811671,0.00198095918832921,0.998017954603089,0.00198204539691134,0.00201588,0.00201588,0.00201588,-6.96225944260189E-09,2.69204207991146E-11,13.9659
1126,0.31,24.7181282832626,41.4534973853716,6.31355454120368,6.17644545879632,203347.55454036,5810.88462525967,32208.0934302964,940.813719480672,-408.655495076963,822.186985125802,415.025145360289,0.0402103124878664,0.0396446679969247,25.2429134120114,24.7570865879886,7.88635689394488,2.17633349409237,0,0,0.997977400518247,0.00202259948175153,0.998019013714455,0.00198098628554445,0.998017926350964,0.00198207364903607,0.00201588,0.00201588,0.00201588,-6.97184841831584E-09,2.65499915516147E-11,14.219
1127,0.31,24.718128286834,41.4673133142552,6.30906125246495,6.18093874753505,203202.834280939,5812.91831914552,32208.0934309438,940.458813228606,-408.655454322111,822.496010243489,415.02518553769,0.0402000720615211,0.0396351570932327,25.2279678478154,24.7720321521846,7.89286749536437,2.17490323586535,0,0,0.997977371676053,0.0020226283239458,0.998018986604848,0.00198101339515152,0.998017898085525,0.00198210191447508,0.00201588,0.00201588,0.00201588,-6.97755300653145E-09,2.61995839036999E-11,12.9635
1128,0.31,24.7181282904066,41.4811302049477,6.30456910775265,6.18543089224735,203058.150868426,5814.94939039877,32208.093431592,940.104172481673,-408.655413548053,822.80504058424,415.025225734027,0.040189836809085,0.0396256503498444,25.2130260898313,24.7869739101687,7.89937855002507,2.17347334179326,0,0,0.997977342820255,0.00202265717974333,0.998018959482834,0.00198104051716581,0.998017869806755,0.00198213019324537,0.00201588,0.00201588,0.00201588,-6.98335431472654E-09,2.66672243367342E-11,13.911
1129,0.31,24.7181282939811,41.4949480556108,6.30007810648944,6.18992189351056,202913.504284223,5816.97784265459,32208.0934322403,939.749796964811,-408.655372754741,823.114076130148,415.025265949344,0.0401796067229265,0.0396161477629761,25.1980881361354,24.8019118638646,7.90589005706041,2.17204381169231,0,0,0.997977313950837,0.00202268604916199,0.998018932348397,0.00198106765160275,0.998017841514635,0.00198215848536445,0.00201588,0.00201588,0.00201588,-6.9915723775259E-09,2.66673675464171E-11,15.099
1130,0.31,24.7181282975573,41.5087668643475,6.29558824809762,6.19441175190238,202768.894509725,5819.00367955277,32208.0934328888,939.395686404877,-408.655331942158,823.42311686197,415.025306183662,0.0401693818051394,0.0396066493334284,25.1831539848081,24.8168460151919,7.91240201557645,2.17061464537863,0,0,0.997977285067779,0.00202271493222024,0.998018905201522,0.00198109479847782,0.99801781320915,0.0019821867908504,0.00201588,0.00201588,0.00201588,-6.99040698223084E-09,2.58900368061693E-11,14.7722
1131,0.31,24.718128301135,41.5225866293502,6.29109953200072,6.19890046799928,202624.321526365,5821.02690471267,32208.0934335379,939.041840526829,-408.655291110278,823.732162762453,415.025346436999,0.0401591620443247,0.0395971550554613,25.1682236339283,24.8317763660717,7.9189144247215,2.16918584266871,0,0,0.997977256171064,0.00202274382893503,0.998018878042194,0.00198112195780647,0.99801778489028,0.00198221510971983,0.00201588,0.00201588,0.00201588,-7.00636507855605E-09,2.59490198468747E-11,14.1974
1132,0.31,24.7181283047154,41.5364073486986,6.28661195762176,6.20338804237824,202479.785315555,5823.04752176696,32208.0934341864,938.688259058922,-408.655250259053,824.041213811804,415.025386709416,0.0401489474473945,0.0395876649323084,25.1532970815789,24.8467029184211,7.92542728359013,2.16775740337891,0,0,0.997977227260673,0.00202277273932539,0.998018850870396,0.00198114912960424,0.998017756558009,0.0019822434419914,0.00201588,0.00201588,0.00201588,-6.99707824492394E-09,2.6066149104802E-11,13.5157
1133,0.31,24.7181283082964,41.5502290205758,6.28212552438462,6.20787447561538,202335.285858748,5825.0655343261,32208.0934348361,938.334941727163,-408.655209388505,824.350269992524,415.025427000873,0.040138738001818,0.0395781789576156,25.1383743258413,24.8616256741587,7.93194059132705,2.16632932732582,0,0,0.99797719833659,0.00202280166340837,0.998018823686113,0.00198117631388666,0.998017728212318,0.0019822717876818,0.00201588,0.00201588,0.00201588,-7.0120875078555E-09,2.57952161168235E-11,12.3274
1134,0.31,24.7181283118784,41.5640516431283,6.27764023171356,6.21235976828644,202190.823137401,5827.08094600091,32208.0934354867,937.981888258895,-408.655168498606,824.659331286285,415.025467311407,0.040128533707563,0.0395686971312292,25.1234553647997,24.8765446352003,7.93845434705874,2.1649016143262,0,0,0.997977169398797,0.00202283060120224,0.998018796489331,0.00198120351066927,0.998017699853191,0.00198230014680896,0.00201588,0.00201588,0.00201588,-7.02791104922872E-09,2.56603447331427E-11,14.523
1135,0.31,24.7181283154645,41.5778752145028,6.27315607903371,6.21684392096629,202046.39713298,5829.09376039639,32208.0934361356,937.629098381864,-408.655127589237,824.968397674741,415.025507641143,0.0401183345613633,0.039559219451508,25.1085401965397,24.8914598034603,7.94496854991028,2.16347426419704,0,0,0.997977140447273,0.00202285955272621,0.998018769280032,0.00198123071996771,0.998017671480608,0.00198232851939168,0.00201588,0.00201588,0.00201588,-7.02087342001235E-09,2.58742777043052E-11,14.7268
1136,0.31,24.7181283190504,41.5916997328225,6.26867306576905,6.22132693423095,201902.007826956,5831.10398111733,32208.0934367865,937.276571824809,-408.655086660499,825.277469139006,415.025547989967,0.0401081405621193,0.0395497459174092,25.0936288191495,24.9063711808505,7.95148319899938,2.16204727675501,0,0,0.997977111482003,0.00202288851799602,0.998018742058202,0.00198125794179755,0.998017643094555,0.0019823569054454,0.00201588,0.00201588,0.00201588,-7.03735591217351E-09,2.57976119030816E-11,14.623
1137,0.31,24.7181283226379,41.6055251962533,6.26419119134539,6.22580880865461,201757.655200827,5833.11161175504,32208.0934374377,936.924308315786,-408.655045712312,825.586545661132,415.025588357964,0.0400979517027331,0.0395402765255939,25.0787212307137,24.9212787692863,7.95799829346081,2.16062065181732,0,0,0.997977082502968,0.00202291749703122,0.998018714823826,0.00198128517617444,0.998017614695011,0.00198238530498928,0.00201588,0.00201588,0.00201588,-7.04653578930361E-09,2.55856869079145E-11,14.1609
1138,0.31,24.7181283262282,41.6193516029449,6.25971045518864,6.23028954481136,201613.339236094,5835.11665589829,32208.0934380883,936.572307583654,-408.655004744618,825.895627222794,415.025628745197,0.04008776798141,0.0395308112749545,25.0638174293228,24.9361825706772,7.96451383242208,2.15919438920125,0,0,0.997977053510149,0.00202294648985021,0.998018687576886,0.00198131242311406,0.998017586281959,0.00198241371804136,0.00201588,0.00201588,0.00201588,-7.04713040632841E-09,2.54320465454239E-11,13.4166
1139,0.31,24.7181283298191,41.6331789510285,6.25523085672426,6.23476914327574,201469.059914266,5837.11911713423,32208.0934387402,936.22056935815,-408.654963757455,826.204713805235,415.025669151618,0.0400775893966056,0.0395213501643997,25.0489174130679,24.9510825869321,7.97102981500366,2.1577684887239,0,0,0.997977024503528,0.00202297549647082,0.998018660317368,0.00198133968263211,0.998017557855381,0.0019824421446191,0.00201588,0.00201588,0.00201588,-7.05732405336286E-09,2.51048284451105E-11,14.4402
1140,0.31,24.7181283334123,41.6470072386947,6.25075239537943,6.23924760462057,201324.817216883,5839.11899903403,32208.0934393918,935.86909336789,-408.654922750744,826.513805391011,415.025709577311,0.040067415939686,0.0395118931897418,25.0340211800384,24.9659788199616,7.977546240352,2.15634295020295,0,0,0.997976995483088,0.00202300451691109,0.998018633045256,0.00198136695474432,0.99801752941526,0.00198247058474018,0.00201588,0.00201588,0.00201588,-7.06666102484193E-09,2.50096545760007E-11,14.2663
1141,0.31,24.7181283370077,41.6608364640668,6.24627507058063,6.24372492941937,201180.611125474,5841.11630517523,32208.0934400434,935.517879343608,-408.654881724467,826.822901961153,415.025750022296,0.0400572476134726,0.0395024403520236,25.0191287283294,24.9808712716706,7.98406310758274,2.15491777345584,0,0,0.997976966448809,0.00202303355118988,0.998018605760533,0.00198139423946644,0.998017500961577,0.00198249903842307,0.00201588,0.00201588,0.00201588,-7.06788420284559E-09,2.53967154892827E-11,13.1567
1142,0.31,24.7181283406045,41.6746666253029,6.24179888175496,6.24820111824504,201036.441621593,5843.11103912425,32208.0934406955,935.166927015536,-408.654840678622,827.132003497463,415.025790486572,0.040047084411603,0.0394929916479871,25.0042400560339,24.9957599439661,7.99058041582838,2.1534929583002,0,0,0.997976937400675,0.00202306259932442,0.998018578463186,0.00198142153681425,0.998017472494315,0.00198252750568467,0.00201588,0.00201588,0.00201588,-7.07562412629614E-09,2.52051281391607E-11,14.0996
1143,0.31,24.7181283442024,41.6884977205619,6.23732382832999,6.25267617167001,200892.308686802,5845.10320444207,32208.0934413485,934.81623611429,-408.654799613185,827.441109981739,415.025830970156,0.040036926330811,0.0394835470758618,24.9893551612466,25.0106448387534,7.99709816422143,2.15206850455383,0,0,0.997976908338665,0.0020230916613334,0.998018551153196,0.00198144884680354,0.998017444013457,0.00198255598654332,0.00201588,0.00201588,0.00201588,-7.08437290733966E-09,2.53604308226896E-11,12.5561
1144,0.31,24.7181283478024,41.7023297480028,6.23284990973384,6.25715009026616,200748.212302677,5847.09280468417,32208.0934420014,934.465806370877,-408.654758528109,827.750221395764,415.025871473107,0.0400267733678467,0.0394741066339338,24.9744740420642,25.0255259579358,8.00361635189384,2.1506444120347,0,0,0.997976879262763,0.00202312073723551,0.99801852383055,0.00198147616945016,0.998017415518983,0.00198258448101732,0.00201588,0.00201588,0.00201588,-7.08793426828221E-09,2.48420298777532E-11,12.8876
1145,0.31,24.7181283514038,41.7161627058116,6.22837712539497,6.26162287460503,200604.152450816,5849.07984339655,32208.093442655,934.115637516016,-408.654717423386,828.059337721909,415.025911995424,0.0400166255170269,0.0394646703191393,24.9595966965848,25.0404033034152,8.01013497799116,2.14922068056086,0,0,0.99797685017295,0.00202314982704906,0.99801849649523,0.00198150350476997,0.998017387010876,0.00198261298912459,0.00201588,0.00201588,0.00201588,-7.10443277965463E-09,2.48050914031378E-11,14.6284
1146,0.31,24.7181283550083,41.7299965921226,6.22390547474214,6.26609452525786,200460.129112809,5851.06432412814,32208.0934433077,933.765729282124,-408.65467629894,828.368458941378,415.025952537187,0.0400064827797016,0.0394552381320359,24.944723122908,25.055276877092,8.0166540416334,2.14779730995051,0,0,0.997976821069207,0.00202317893079227,0.998018469147221,0.00198153085277886,0.998017358489117,0.001982641510883,0.00201588,0.00201588,0.00201588,-7.09996519435262E-09,2.51525111247946E-11,17.0643
1147,0.31,24.7181283586148,41.7438314510304,6.21943495767134,6.27056504232866,200316.142285329,5853.04624270622,32208.093443963,933.41608024093,-408.654635125848,828.677586062819,415.025993126901,0.0399963409667867,0.0394458080284352,24.9298533191341,25.0701466808659,8.02317356360007,2.14637430017052,0,0,0.997976791930993,0.00202320806900557,0.998018441786027,0.00198155821397298,0.998017329933578,0.00198267006642223,0.00201588,0.00201588,0.00201588,-1.51786965079832E-08,2.45777743219598E-11,12.7127
1148,0.31,24.7181283622226,41.7576671868582,6.21496557267472,6.27503442732528,200172.191919782,5855.02561840583,32208.0934446166,933.066692496463,-408.654593961962,828.986716970855,415.026033707546,0.0399862126517999,0.0394363860685715,24.9149872849173,25.0850127150827,8.02969349880502,2.14495165074093,0,0,0.997976762799335,0.00202323720066384,0.998018414412121,0.00198158558787909,0.998017301384462,0.00198269861553757,0.00201588,0.00201588,0.00201588,-7.11660121150038E-09,2.47138053421949E-11,14.952
1149,0.31,24.7181283658316,41.7715038457363,6.21049731965206,6.27950268034794,200028.278012957,5857.00244671757,32208.0934452707,932.71756456883,-408.654552778329,829.29585271895,415.026074307658,0.0399760852293144,0.0394269662538298,24.9001250152434,25.0998749847566,8.0362138689865,2.14352936162985,0,0,0.997976733653692,0.00202326634630678,0.99801838702549,0.00198161297451053,0.998017272821642,0.00198272717835794,0.00201588,0.00201588,0.00201588,-7.11533956598317E-09,2.465790640172E-11,14.7813
1150,0.31,24.7181283694422,41.7853414258783,6.20603019803406,6.28396980196594,199884.400546516,5858.9767311564,32208.0934459254,932.368696190015,-408.654511574916,829.604993290019,415.026114927268,0.0399659629001447,0.039417550556027,24.8852665097792,25.1147334902208,8.04273467330273,2.14210743265606,0,0,0.997976704494046,0.00202329550595271,0.998018359626116,0.00198164037388357,0.998017244245099,0.00198275575490134,0.00201588,0.00201588,0.00201588,-7.12840566182276E-09,2.43338440518925E-11,13.4005
1151,0.31,24.7181283730543,41.7991799254311,6.20156420725117,6.28843579274883,199740.559502115,5860.9484752433,32208.0934465805,932.020087094082,-408.65447035169,829.914138665462,415.026155566408,0.0399558456670234,0.0394081389762222,24.8704117666316,25.1295882333684,8.04925591088029,2.14068586363826,0,0,0.997976675320378,0.0020233246796204,0.998018332213986,0.00198166778601452,0.998017215654814,0.00198278434518612,0.00201588,0.00201588,0.00201588,-7.1339807208363E-09,2.40485393009544E-11,13.4059
