Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
118,0.14459749411589,21.5337328427367,30.1523679378069,2902.33792084073,297.662079159271,99814691.6807743,180376.29562055,34391.1337697923,605.976737547532,-486.729603024591,598.864740008275,398.427137575131,0.00995689192579852,4.7375758488973E-07,1474.27948029991,419.914475112594,415.103013467522,14.840377589071,0.005,0.005,0.998000045260395,0.00199995473960467,0.998052837617376,0.00194716238262383,0.998051339216055,0.00194866078394514,0.00201588,0.00201588,0.00201588,-1.42836540753643E-09,2.84170588114338E-12,121.318
119,0.144717465654866,21.5368277979532,30.1560571643058,2902.49707643545,297.502923564547,99814655.7279871,180412.247682584,34389.2355786863,606.421763930803,-486.661775107706,598.920204898269,398.454182891283,0.00998688534730011,2.01447142495049E-07,1474.35364970467,419.820927057896,415.039853826064,14.8413692651668,0.005,0.005,0.998000045241923,0.00199995475807643,0.998052837316508,0.00194716268349187,0.998051327851828,0.00194867214817235,0.00201588,0.00201588,0.00201588,-2.07809120609897E-09,4.37164002181439E-12,105.7423
120,0.144837482850669,21.5399220972533,30.1597151237779,2902.65624480562,297.343755194379,99814619.679256,180448.294820111,34387.3374113372,606.867612545448,-486.593947604251,598.974971286556,398.481203507481,0.0100135364217891,4.42663828531901E-07,1474.42784762205,419.727406998434,414.975164459977,14.8423612404099,0.005,0.005,0.998000045223406,0.0019999547765934,0.998052837012688,0.00194716298731203,0.998051316491028,0.00194868350897159,0.00201588,0.00201588,0.00201588,-2.094435516999E-09,4.97697955604901E-12,165.7458
121,0.144957545803205,21.5430157437581,30.1633439217641,2902.81542656005,297.184573439948,99814583.5502155,180484.422522393,34385.4392659404,607.314237186889,-486.52612045057,599.029085868802,398.50819945701,0.0100358445859618,3.71730162037743E-07,1474.50207432426,419.633911483813,414.909047228559,14.8433535188328,0.005,0.005,0.998000045204852,0.00199995479514752,0.998052836706039,0.00194716329396076,0.998051305133652,0.00194869486634794,0.00201588,0.00201588,0.00201588,-2.20385340616789E-09,1.15774193548111E-12,120.4171
122,0.145077654672943,21.5461087421437,30.1669454446724,2902.97462231085,297.025377689152,99814547.3538322,180520.617834047,34383.5411397352,607.761596798534,-486.458293548863,599.082590463616,398.535170786676,0.0100545508993997,2.97663112481435E-07,1474.57633016284,419.540436853964,414.841593197614,14.8443461044924,0.005,0.005,0.998000045186268,0.00199995481373212,0.998052836396666,0.00194716360333458,0.998051293779687,0.00194870622031345,0.00201588,0.00201588,0.00201588,-3.11708492658807E-10,3.61000575120651E-12,104.3183
123,0.145197809520645,21.5492010945135,30.1705214072384,2903.13383248357,296.866167516434,99814511.1012301,180556.868939176,34381.6430315378,608.209653695821,-486.390466857668,599.135523102118,398.562117520831,0.0100701672501034,4.15825181537204E-07,1474.6506154833,419.446979790052,414.772885215504,14.8453390002855,0.005,0.005,0.998000045167658,0.00199995483234148,0.998052836084656,0.00194716391534357,0.998051282429128,0.00194871757087172,0.00201588,0.00201588,0.00201588,-7.47337514242348E-10,1.7907063766971E-12,128.9107
124,0.14531801045624,21.5522928042219,30.1740735925222,2903.29305765549,296.706942344513,99814474.8065138,180593.16352213,34379.7449393956,608.658368742985,-486.322640308045,599.187923329858,398.589039694511,0.0100818656550513,3.70583600468106E-08,1474.7249305388,419.353537345159,414.703009391651,14.8463322100584,0.005,0.005,0.998000045149031,0.00199995485096834,0.99805283577013,0.00194716422987003,0.998051271081971,0.00194872891802947,0.00201588,0.00201588,0.00201588,-1.2937681260733E-09,6.18304057411512E-12,91.694
125,0.145438257567353,21.5553838740531,30.1776035203663,2903.45229826217,296.54770173783,99814438.4799204,180629.491103355,34377.8468617043,609.107708624379,-486.254813843504,599.23982485184,398.61593733789,0.0100907203886244,-2.74396604961819E-07,1474.79927566259,419.260106384416,414.632039041561,14.8473257367767,0.005,0.005,0.998000045130392,0.00199995486960745,0.998052835453172,0.00194716454682752,0.998051259738207,0.00194874026179318,0.00201588,0.00201588,0.00201588,-1.95738168929504E-09,8.39770512719679E-13,143.5366
126,0.145558550889391,21.5584743054361,30.1811124440409,2903.61155454777,296.388445452229,99814402.1275177,180665.843055075,34375.9487976908,609.55764580976,-486.186987437255,599.291255463316,398.642810469164,0.0100978896394372,1.25273234314389E-07,1474.87365111044,419.166684262148,414.560034746855,14.8483195822139,0.005,0.005,0.998000045111744,0.00199995488825569,0.998052835133836,0.00194716486616445,0.998051248397833,0.00194875160216649,0.00201588,0.00201588,0.00201588,-2.91790826766562E-10,2.146993444353E-12,133.1966
127,0.145678890523344,21.5615641014821,30.1846018326416,2903.77082700793,296.229172992069,99814365.7610117,180702.209209731,34374.0507455477,610.008148031284,-486.119161025542,599.34224774857,398.669659121139,0.0101018072085248,9.75819097624885E-08,1474.94805703646,419.073268854173,414.487067439901,14.8493137497153,0.005,0.005,0.998000045093093,0.00199995490690704,0.998052834812222,0.00194716518777829,0.998051237060844,0.00194876293915643,0.00201588,0.00201588,0.00201588,-5.79339277131815E-10,1.85744313480929E-12,128.9825
