Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
0,0.103,20.3269253540177,20.3269253540177,4.0587,0.832,142475.109143054,560.706287261511,35103.631493595,673.92582603547,-512.15219178717,386.492747074578,386.492747074578,0,0,0,0,0,1.55394118104899,0,0,0.998,0.002,0.998055810158472,0.0019441898415282,0.998055810158472,0.0019441898415282,0.00201588,0.00201588,0.00201588,0,0,0
0.0166666666666667,0.103139228868668,20.3315060612241,20.5264769540013,4.05918659144803,0.831513408551971,142481.618992703,554.196433896435,35101.02720897,666.49127746663,-512.05942415205,391.264627858718,386.543072306926,-0.108497494157928,6.1926645381997E-08,122.788530208981,44.6279230003924,0.546473979869936,1.55412175034484,0.0351,0.0351,0.998000002549226,0.00199999745077427,0.998055810335176,0.00194418966482384,0.998055795115278,0.00194420488472192,0.00201588,0.00201588,0.00201588,-2.79186519186055E-11,1.1804611026731E-10,84.8964
0.0333333333333333,0.103278072673044,20.3360696644531,20.7290996037257,4.05966973768973,0.831030262310271,142488.041899854,547.773519834869,35098.4319184893,659.149906661706,-511.966975655458,396.082553147445,386.593173091337,-0.107048452513118,1.15179379160206E-07,122.800910731763,44.5868313514963,1.10137123470318,1.55430107886387,0.0351,0.0351,0.9980000050635,0.00199999493649961,0.998055810689618,0.00194418931038218,0.998055780106847,0.00194421989315335,0.00201588,0.00201588,0.00201588,-2.7044125920694E-11,1.11042396740548E-10,83.5103
0.05,0.10341651684599,20.3406157327973,20.9346901802885,4.06014935103546,0.83055064896454,142494.375854231,541.439547894124,35095.8458751994,651.904310193659,-511.87485532389,400.944871690897,386.643045096475,-0.105565906287908,2.92724871542305E-07,122.813200440457,44.5454379690233,1.66440086678883,1.55447913328123,0.0351,0.0351,0.998000007542067,0.00199999245793342,0.998055811222543,0.00194418877745675,0.998055765134046,0.00194423486595402,0.00201588,0.00201588,0.00201588,-3.37893250515719E-11,8.33482300518324E-11,83.1742
0.0666666666666667,0.103554547353186,20.3451438543435,21.1431378642211,4.06062534722239,0.830074652777614,142500.618924137,535.196449924691,35093.2693215869,644.757008461595,-511.783071808092,405.849776788177,386.692684211639,-0.104051165097917,4.67725719014804E-07,122.82539690213,44.5037596070991,2.235250768124,1.55465588152191,0.0351,0.0351,0.998000009984198,0.00199999001580161,0.998055811934398,0.00194418806560163,0.998055750197701,0.00194424980229855,0.00201588,0.00201588,0.00201588,-3.05248590254107E-11,7.31048142502103E-11,87.686
0.0833333333333333,0.103692150657492,20.3496536349033,21.3543242360321,4.06109764526392,0.829602354736077,142506.769253945,529.046079364561,35090.702490283,637.710436023133,-511.691633408165,410.795304330375,386.74208653203,-0.102505496793795,6.79208703028659E-07,122.83749777446,44.4618139339225,2.81358791201317,1.55483129270664,0.0351,0.0351,0.9980000123892,0.00199998761079963,0.998055812825314,0.00194418717468604,0.998055735298599,0.00194426470140055,0.00201588,0.00201588,0.00201588,-2.3928695945457E-11,5.11825434191472E-11,85.8553
0.1,0.103829313668867,20.3541446962627,21.5681233765222,4.06156616722182,0.829133832778179,142512.825060001,522.990205040584,35088.1456050443,630.766933352847,-511.600548108447,415.77933117095,386.791248338618,-0.100930100935026,1.13779775953541E-06,122.849500801963,44.4196195217274,3.39905865555592,1.55500533706884,0.0351,0.0351,0.998000014756406,0.00199998524359419,0.99805581389509,0.00194418610490949,0.998055720437492,0.00194427956250764,0.00201588,0.00201588,0.00201588,-2.0948121087852E-11,4.20800490802592E-11,81.2061
0.116666666666667,0.103966024304102,20.3586166944227,21.7844021585435,4.06203084112897,0.828669158871032,142518.784690835,517.030502027305,35085.5988703484,623.928737412771,-511.509823206897,420.799578033989,386.840166297213,-0.099327180563705,1.20299082482234E-06,122.861403810168,44.377195838548,3.99128952120322,1.55517798704236,0.0351,0.0351,0.9980000170852,0.00199998291479972,0.998055815143197,0.00194418485680331,0.998055705615052,0.00194429438494803,0.00201588,0.00201588,0.00201588,-2.97197188266488E-11,3.37769222116527E-11,87.8986
0.133333333333333,0.10410227076278,20.3630692957442,22.0030202322647,4.0624915972769,0.828208402723102,142524.646551874,511.168550379336,35083.0624849559,617.197976618738,-511.419465798127,425.853605994358,386.888837195981,-0.0976976839796407,1.51015313652654E-06,122.873204783648,44.3345631232665,4.58988723053472,1.55534921588434,0.0351,0.0351,0.998000019374992,0.00199998062500792,0.998055816568745,0.00194418343125545,0.998055690831932,0.00194430916806816,0.00201588,0.00201588,0.00201588,-2.02996533615244E-11,2.73947697803685E-11,83.7075
0.15,0.10423804207532,20.3675021947798,22.2238303938716,4.06294837124786,0.82775162875214,142530.409170421,505.405826545586,35080.5366317381,610.576662117234,-511.329482410912,430.938821804906,386.937258139857,-0.0960436424570313,1.75477228670691E-06,122.88490176747,44.2917424938309,5.19443970378652,1.55551899880364,0.0351,0.0351,0.998000021625149,0.00199997837485088,0.998055818170493,0.0019441818295068,0.998055676088638,0.00194432391136208,0.00201588,0.00201588,0.00201588,-7.49302244705084E-09,2.13803234010029E-11,82.3119
0.166666666666667,0.104373328005822,20.3719151109752,22.4466787042639,4.06340110274717,0.827298897252832,142536.071162123,499.743702733793,35078.021479533,604.066685442547,-511.239879074756,436.052477933123,386.98542651306,-0.0943665283693311,2.20182701013982E-06,122.896492948559,44.2487558090076,5.80451640575552,1.55568731252903,0.0351,0.0351,0.998000023835339,0.00199997616466043,0.99805581994683,0.00194418005317029,0.998055661385873,0.00194433861412738,0.00201588,0.00201588,0.00201588,-2.84436074949532E-11,1.80567986092576E-11,86.0712
0.183333333333333,0.104508119078176,20.3763077893691,22.6714048942552,4.06384973679904,0.826850263200957,142541.63127111,494.183438854928,35075.5171827258,597.669808970988,-511.150661304169,441.191679544444,387.033339986046,-0.0926684831191475,2.58152867900208E-06,122.907976623231,44.2056256853129,6.41966948752031,1.55585413575585,0.0351,0.0351,0.998000026005017,0.00199997399498326,0.998055821895777,0.00194417810422328,0.998055646724031,0.0019443532759688,0.00201588,0.00201588,0.00201588,-3.04516852346666E-11,1.66723603923476E-11,82.5385
0.2,0.104642406595618,20.3806800011263,22.8978425771055,4.06429422318092,0.826405776819084,142547.088348719,488.726182429175,35073.0238809224,591.387664677672,-511.061834087517,446.353387318457,387.080996520135,-0.090951293479399,2.98028317047283E-06,122.919351231752,44.1623754072081,7.03943438217859,1.55601944893786,0.0351,0.0351,0.998000028133764,0.0019999718662355,0.998055824014981,0.00194417598501901,0.998055632103536,0.00194436789646427,0.00201588,0.00201588,0.00201588,-1.45018014734134E-11,8.29843306825346E-12,87.0648
0.216666666666667,0.104776182656132,20.38503154388,23.1258196035367,4.0647345166944,0.825965483305598,142552.441362011,483.372965405074,35070.5416987331,585.221749788583,-510.973401879112,451.534423877929,387.128394369884,-0.0892168881929441,3.39554195913176E-06,122.930615341891,44.1190289142611,7.66333080188744,1.55618323439019,0.0351,0.0351,0.998000030221212,0.00199996977878793,0.998055826301713,0.00194417369828691,0.998055617524751,0.0019443824752489,0.00201588,0.00201588,0.00201588,-1.59561976201865E-11,1.05209251880739E-11,83.9021
0.233333333333333,0.104909440162626,20.3893622419562,23.3551584267994,4.06517057724003,0.825529422759971,142557.689395677,478.124702268354,35068.0707456226,579.173423849452,-510.885368593874,456.73148072442,387.175532084756,-0.0874672277680171,3.82451059219117E-06,122.941767656801,44.0756107450867,8.29086375922255,1.55634547631919,0.0351,0.0351,0.998000032267035,0.00199996773296527,0.998055828752867,0.00194417124713265,0.998055602987985,0.00194439701201514,0.00201588,0.00201588,0.00201588,-2.28327424807814E-11,1.07819309069744E-11,86.9227
0.25,0.105042172828552,20.3936719464118,23.5856764997668,4.06560236986178,0.825097630138217,142562.831653318,472.982188694972,35065.6111158665,573.243906440187,-510.797737605731,461.941126165335,387.222408508269,-0.0857042940265577,4.26553015131503E-06,122.952807017255,44.0321459857431,8.92152467690888,1.5565061608412,0.0351,0.0351,0.998000034270954,0.00199996572904583,0.998055831364964,0.00194416863503648,0.998055588493488,0.00194441150651239,0.00201588,0.00201588,0.00201588,-2.21401327434932E-11,6.39381363946387E-13,83.8356
0.266666666666667,0.105174375154586,20.3979605341556,23.8171866856948,4.06602986464465,0.824670135355348,142567.867455702,467.946101093138,35063.1628890314,567.434275877471,-510.710511764691,467.159813793667,387.269022767451,-0.0839300397225694,4.75364116330942E-06,122.963732403069,43.9886602148296,9.55479253628722,1.55666527594644,0.0351,0.0351,0.998000036232738,0.00199996376726221,0.998055834134149,0.00194416586585101,0.998055574041456,0.00194442595854429,0.00201588,0.00201588,0.00201588,-1.79068865949032E-11,5.35198509262784E-12,85.373
