Q_hot_kW,T_hot_K,Q_cold_kW,T_cold_K
0,27.95,0,20.4
2.21333955475436,28.0544881610987,0.266254375800002,20.4576840461201
4.43880801591752,28.1589763221974,0.532036153485805,20.5153680922402
6.67631688792006,28.263464483296,0.797355429775107,20.5730521383603
8.92577833182492,28.3679526443947,1.06222240897268,20.6307361844804
11.1871051713026,28.4724408054934,1.3266469243094,20.6884202306005
13.460210898465,28.5769289665921,1.59063854389729,20.7461042767206
15.7450096792966,28.6814171276908,1.85420657889378,20.8037883228406
18.0414163589668,28.7859052887895,2.11736009137725,20.8614723689607
20.3493464668867,28.8903934498881,2.38010799028158,20.9191564150808
22.6687162216986,28.9948816109868,2.64245907370264,20.9768404612009
24.9994425357854,29.0993697720855,2.90442168435106,21.034524507321
27.3414430196297,29.2038579331842,3.1660039348893,21.0922085534411
29.6946359860862,29.3083460942829,3.42721372614287,21.1498925995612
32.0589404540942,29.4128342553815,3.68805875336081,21.2075766456813
34.4342761523899,29.5173224164802,3.94854651226741,21.2652606918014
36.8205635226841,29.6218105775789,4.2086843049126,21.3229447379215
39.2177237228152,29.7262987386776,4.46847927505994,21.3806287840416
41.6256786292812,29.8307868997763,4.72793854581177,21.4383128301617
44.0443508397213,29.9352750608749,4.98706888687619,21.4959968762818
46.4742894995076,30.0397632219736,5.2458768589211,21.5536809224019
48.9217473201622,30.1442513830723,5.50436885685385,21.6113649685219
51.3882185348756,30.248739544171,5.76255111453102,21.669049014642
53.8735338642123,30.3532277052697,6.02042970931989,21.7267330607621
56.377524763251,30.4577158663684,6.27801056651726,21.7844171068822
58.9000234216215,30.562204027467,6.53529946836867,21.8421011530023
61.440862763256,30.6666921885657,6.79230219018578,21.8997851991224
63.9998764455024,30.7711803496644,7.0490242786549,21.9574692452425
66.5768988576913,30.8756685107631,7.30547107485883,22.0151532913626
69.1717651193455,30.9801566718618,7.56164778904854,22.0728373374827
71.7843110778213,31.0846448329604,7.81755950423852,22.1305213836028
74.4143733050963,31.1891329940591,8.07321117969009,22.1882054297229
77.0617890943905,31.2936211551578,8.32860765429191,22.245889475843
79.7263964556017,31.3981093162565,8.58375364984592,22.3035735219631
82.408034110818,31.5025974773552,8.83865385283431,22.3612575680832
85.1065414884312,31.6070856384539,9.09331284862468,22.4189416142032
87.821758716362,31.7115737995525,9.34773501254281,22.4766256603233
90.5535266159367,31.8160619606512,9.60192461561313,22.5343097064434
93.3016866929437,31.9205501217499,9.85588582761701,22.5919937525635
96.06608112933,32.0250382828486,10.1096227197883,22.6496777986836
98.846552773412,32.1295264439473,10.3631392674319,22.7073618448037
101.642945129107,32.2340146050459,10.6164393524627,22.7650458909238
104.455102344543,32.3385027661446,10.8695267997134,22.8227299370439
107.282869199159,32.4429909272433,11.1224054112328,22.880413983164
110.126091090178,32.547479088342,11.375078799401,22.9380980292841
112.984614017665,32.6519672494407,11.6275504856382,22.9957820754042
115.858284568333,32.7564554105393,11.8798239103185,23.0534661215243
118.746949898529,32.860943571638,12.1319024348644,23.1111501676444
121.650457715569,32.9654317327367,12.3837893437897,23.1688342137644
124.568656257511,33.0699198938354,12.6354878466905,23.2265182598845
127.501394272333,33.1744080549341,12.887001090717,23.2842023060046
130.448520994554,33.2788962160328,13.1383322289482,23.3418863521247
133.409886121378,33.3833843771314,13.3894842695055,23.3995703982448
136.385339786234,33.4878725382301,13.6404601320921,23.4572544443649
139.374732531434,33.5923606993288,13.8912626711699,23.514938490485
142.377915278652,33.6968488604275,14.1418946776157,23.5726225366051
145.394739297732,33.8013370215262,14.3923588803251,23.6303065827252
148.425056173421,33.9058251826248,14.6426579477711,23.6879906288453
151.468717770538,34.0103133437235,14.8927944907045,23.7456746749654
154.525576196414,34.1148015048222,15.1427711239206,23.8033587210855
157.595483762037,34.2192896659209,15.3925903736455,23.8610427672056
160.678292940358,34.3237778270196,15.6422546740716,23.9187268133257
163.773856322464,34.4282659881183,15.891766406621,23.9764108594457
166.882026571438,34.5327541492169,16.1411279012524,24.0340949055658
170.002656374064,34.6372423103156,16.3903414377322,24.0917789516859
173.135598389205,34.7417304714143,16.6394092468708,24.149462997806
176.280705194287,34.846218632513,16.8883335117279,24.2071470439261
179.43782922891,34.9507067936117,17.1371164018812,24.2648310900462
182.607784085499,35.0551949547103,17.3857600550702,24.3225151361663
185.795614621767,35.159683115809,17.6342665124455,24.3801991822864
189.00201479644,35.2641712769077,17.8826377717255,24.4378832284065
192.226914324393,35.3686594380064,18.1308757887934,24.4955672745266
195.470242452724,35.4731475991051,18.3789824787042,24.5532513206467
198.731927888091,35.5776357602037,18.6269597166674,24.6109353667668
202.011898721412,35.6821239213024,18.8748093390107,24.6686194128869
205.310082348791,35.7866120824011,19.1225331579312,24.7263034590069
208.62640538998,35.8911002434998,19.3701329847954,24.783987505127
211.96079360265,35.9955884045985,19.6176105449086,24.8416715512471
215.313171793967,36.1000765656972,19.8649675233937,24.8993555973672
218.683463728533,36.2045647267958,20.1122055712145,24.9570396434873
222.071592032643,36.3090528878945,20.3593263059856,25.0147236896074
225.477478095342,36.4135410489932,20.6063313127574,25.0724077357275
228.901041965779,36.5180292100919,20.8532221447827,25.1300917818476
232.342202246991,36.6225173711906,21.1000003281698,25.1877758279677
235.800875986195,36.7270055322892,21.3466673977083,25.2454598740878
239.276978561412,36.8314936933879,21.5932248242214,25.3031439202079
242.770423564407,36.9359818544866,21.8396740371003,25.360827966328
246.281122680323,37.0404700155853,22.0860164377347,25.4185120124481
249.808985563501,37.144958176684,22.3322534001584,25.4761960585682
253.353919709773,37.2494463377827,22.5783862716826,25.5338801046882
256.915830325556,37.3539344988813,22.8244163735155,25.5915641508083
260.494620193292,37.45842265998,23.0703450015933,25.6492481969284
264.090189533707,37.5629108210787,23.3161734563362,25.7069322430485
267.702435864686,37.6673989821774,23.5619030024019,25.7646162891686
271.331253857169,37.7718871432761,23.8075348591275,25.8223003352887
274.976535188296,37.8763753043747,24.0530702228034,25.8799843814088
278.638168391141,37.9808634654734,24.2985102671874,25.9376684275289
282.316038702377,38.0853516265721,24.5438561440277,25.995352473649
286.010027907259,38.1898397876708,24.7891089835658,26.0530365197691
289.720014182142,38.2943279487695,25.034269894995,26.1107205658892
293.445871935555,38.3988161098682,25.2793399819558,26.1684046120093
297.187471646958,38.5033042709668,25.5243203393132,26.2260886581294
300.944679704457,38.6077924320655,25.7692120137884,26.2837727042495
304.717358240962,38.7122805931642,26.0140160324924,26.3414567503695
308.505364970057,38.8167687542629,26.2587334038609,26.3991407964896
312.308553020773,38.9212569153616,26.5033651181204,26.4568248426097
316.126770772855,39.0257450764602,26.747912147726,26.5145088887298
319.959861691963,39.1302332375589,26.9923754476923,26.5721929348499
323.807664165749,39.2347213986576,27.2367559620623,26.62987698097
327.67001134108,39.3392095597563,27.4810546392726,26.6875610270901
331.546730963042,39.443697720855,29.2518857318638,26.7452450732102
335.437645215775,39.5481858819536,31.4421921629779,26.8029291193303
339.342570566565,39.6526740430523,33.6322533441876,26.8606131654504
343.261317612336,39.757162204151,35.822071924442,26.9182972115705
347.193690930619,39.8616503652497,38.0116493207591,26.9759812576906
351.139488934464,39.9661385263484,40.2009880872528,27.0336653038107
355.099517979934,40.0706266874471,42.3900895283486,27.0913493499308
359.076767464331,40.1751148485457,44.5789559645829,27.1490333960508
363.071273258558,40.2796030096444,46.7675890936805,27.2067174421709
367.08283187445,40.3840911707431,48.9559905471071,27.264401488291
371.111233072145,40.4885793318418,51.1441625699669,27.3220855344111
375.156259754065,40.5930674929405,53.3321063643541,27.3797695805312
379.217687867716,40.6975556540391,55.5198242780951,27.4374536266513
383.295286316911,40.8020438151378,57.7073175834905,27.4951376727714
387.388816882954,40.9065319762365,59.894588218141,27.5528217188915
391.498034155362,41.0110201373352,62.0816379469586,27.6105057650116
395.622685473691,41.1155082984339,64.2684681106738,27.6681898111317
399.762510880234,41.2199964595326,66.455080884512,27.7258738572518
403.917243084513,41.3244846206312,68.6414773382544,27.7835579033719
408.086607439854,41.4289727817299,70.8276595804734,27.841241949492
412.270321932534,41.5334609428286,73.0136289070055,27.898925995612
